,id,lat,lon,diam,depth
6018,13-000072,20.75,75.775,60.83,2.24
6036,13-000090,22.445,74.29,54.07,0.94
6061,13-000115,18.408,77.702,47.52,0.65
6107,13-000161,20.087,76.06,37.54,0.98
6149,13-000203,18.236,75.781,33.6,0.76
6153,13-000207,20.352,75.013,33.01,0.98
6181,13-000235,19.87,73.305,30.7,0.58
6260,13-000314,21.875,78.24,24.47,0.51
6299,13-000353,21.724,74.015,22.56,0.91
6379,13-000433,17.6,73.199,18.47,0.04
6394,13-000448,21.587,76.14,17.98,0.4
6450,13-000504,19.147,75.604,16.62,0.23
6476,13-000530,18.462,73.342,15.93,1.24
6484,13-000538,21.442,76.938,15.83,0.21
6553,13-000607,19.795,76.365,14.08,0.89
6562,13-000616,17.728,74.402,13.95,0.21
6588,13-000642,21.366,78.041,13.38,0.45
6598,13-000652,18.219,73.942,13.26,0.5
6661,13-000715,18.529,75.336,12.34,0.65
6673,13-000727,21.292,73.36,12.14,0.37
6717,13-000771,17.642,74.472,11.67,0.05
6749,13-000803,17.816,74.288,11.29,0.12
6786,13-000840,19.74,76.702,10.84,0.85
6811,13-000865,18.675,73.883,10.47,0.23
6826,13-000880,17.294,74.883,10.35,0.07
6959,13-001013,21.977,76.173,9.04,0.0
6981,13-001035,19.051,75.808,8.88,0.35
7014,13-001068,18.69,74.196,8.66,0.2
7034,13-001088,18.609,74.326,8.52,0.0
7048,13-001102,20.615,74.642,8.41,0.66
