,id,lat,lon,diam,depth
13564,21-000006,-4.299,72.626,114.28,1.88
13567,21-000009,-2.852,67.719,99.97,1.59
13650,21-000092,-4.617,69.206,53.85,1.11
13697,21-000139,-2.062,69.951,47.94,0.73
13710,21-000152,-1.376,72.776,45.29,0.38
13787,21-000229,-1.553,71.856,36.64,0.91
13800,21-000242,-0.541,68.665,36.16,0.14
13851,21-000293,-3.561,69.569,33.0,0.79
13955,21-000397,-2.168,71.007,27.24,0.54
13978,21-000420,-5.37,70.948,26.3,0.24
13995,21-000437,-2.899,69.399,25.98,0.22
14061,21-000503,-4.12,70.516,23.94,0.1
14068,21-000510,-5.525,70.437,23.65,0.47
14092,21-000534,-3.915,69.079,22.71,0.21
14164,21-000606,-4.644,70.475,20.94,1.51
14179,21-000621,-3.981,71.034,20.51,0.34
14220,21-000662,-1.316,68.827,19.63,0.42
14234,21-000676,-5.346,69.969,19.28,0.3
14246,21-000688,-3.257,70.212,18.79,0.22
14298,21-000740,-5.01,68.643,17.83,0.28
14304,21-000746,-3.06,72.854,17.77,0.45
14391,21-000833,-2.695,70.264,16.25,1.14
14412,21-000854,-1.672,68.376,15.88,1.19
14418,21-000860,-1.392,68.316,15.76,1.22
14435,21-000877,-3.368,69.913,15.54,1.03
14459,21-000901,-1.581,69.996,15.17,0.16
14473,21-000915,-1.924,67.586,15.06,0.13
14495,21-000937,-3.091,69.79,14.76,0.26
14588,21-001030,-4.895,68.08,13.57,0.0
14631,21-001073,-2.478,71.921,12.99,0.29
14652,21-001094,-1.663,72.318,12.85,0.23
14664,21-001106,-1.414,70.866,12.78,1.17
14689,21-001131,-4.808,71.558,12.46,1.09
14720,21-001162,-2.345,72.689,12.17,0.21
14757,21-001199,-2.723,73.03,11.78,0.1
14790,21-001232,-4.25,68.899,11.4,0.44
14856,21-001298,-1.137,69.53,10.84,0.77
14858,21-001300,-2.098,67.686,10.84,0.72
14929,21-001371,-1.899,67.764,10.26,0.26
14978,21-001420,-1.481,71.736,9.79,0.71
14989,21-001431,-4.807,71.189,9.69,0.85
15052,21-001494,-1.846,67.938,9.23,0.23
15069,21-001511,-4.413,70.243,9.1,0.16
15161,21-001603,-5.567,71.911,8.44,0.91
15188,21-001630,-2.456,71.395,8.3,0.11
15195,21-001637,-3.003,69.138,8.25,0.78
