,id,lat,lon,diam,depth
11824,20-000018,-10.776,23.136,108.35,0.74
11830,20-000024,-7.79,25.256,96.35,1.58
11844,20-000038,-7.396,22.766,79.87,1.01
11930,20-000124,-9.743,24.377,51.41,2.11
12032,20-000226,-9.438,27.404,38.36,0.31
12037,20-000231,-9.188,22.664,38.02,2.17
12046,20-000240,-7.815,23.849,37.56,0.35
12086,20-000280,-8.134,22.726,33.65,0.89
12200,20-000394,-6.69,27.897,28.18,0.6
12205,20-000399,-6.422,24.341,27.93,0.23
12286,20-000480,-9.702,23.016,25.52,0.35
12290,20-000484,-10.476,26.331,25.4,0.0
12389,20-000583,-7.977,24.152,21.97,0.34
12419,20-000613,-7.195,27.752,21.33,0.35
12430,20-000624,-9.125,26.144,21.19,0.66
12445,20-000639,-7.908,26.736,20.86,1.62
12456,20-000650,-8.566,22.56,20.6,0.3
12464,20-000658,-7.009,27.601,20.45,0.46
12526,20-000720,-8.226,27.299,18.97,0.64
12603,20-000797,-6.044,26.112,17.48,0.1
12620,20-000814,-6.871,26.251,17.17,0.46
12769,20-000963,-8.817,23.0,14.87,0.28
12820,20-001014,-5.901,22.994,14.3,1.11
12873,20-001067,-7.408,26.149,13.49,0.19
12916,20-001110,-8.499,26.786,13.12,0.11
12922,20-001116,-10.696,26.792,13.03,0.25
12942,20-001136,-6.194,23.329,12.77,0.85
12979,20-001173,-9.552,25.8,12.35,0.39
13070,20-001264,-10.037,26.409,11.48,0.86
13103,20-001297,-8.057,23.214,11.14,0.7
13167,20-001361,-6.493,22.991,10.61,0.0
13174,20-001368,-8.419,22.994,10.58,0.0
13181,20-001375,-11.034,24.977,10.52,0.17
13194,20-001388,-9.852,25.286,10.45,0.15
13196,20-001390,-8.814,25.591,10.43,0.17
13218,20-001412,-11.085,25.397,10.2,0.21
13224,20-001418,-7.13,27.606,10.18,0.8
13240,20-001434,-10.535,26.836,10.06,0.13
13282,20-001476,-7.948,24.39,9.69,0.81
13354,20-001548,-8.657,26.284,9.19,0.18
13366,20-001560,-10.731,27.497,9.12,0.92
13376,20-001570,-10.655,23.625,9.06,0.78
13405,20-001599,-10.645,24.608,8.9,0.13
13430,20-001624,-10.421,27.639,8.76,0.8
13452,20-001646,-10.828,25.973,8.62,0.2
13494,20-001688,-6.094,23.234,8.37,0.81
13502,20-001696,-6.038,22.644,8.32,0.0
13510,20-001704,-6.269,27.795,8.24,0.76
