,id,lat,lon,diam,depth
5968,13-000022,15.936,70.77,93.26,0.12
6032,13-000086,13.367,71.734,55.05,0.11
6050,13-000104,15.406,72.379,51.14,0.63
6062,13-000116,15.193,68.841,47.14,1.75
6178,13-000232,15.348,67.569,30.87,0.05
6526,13-000580,16.537,71.533,14.83,0.2
6577,13-000631,16.62,72.318,13.59,0.28
6627,13-000681,14.372,70.052,12.94,0.79
6652,13-000706,12.71,68.074,12.54,1.03
6684,13-000738,12.933,69.35,12.03,0.85
6700,13-000754,13.056,72.671,11.87,0.74
6703,13-000757,15.209,72.913,11.82,0.33
6710,13-000764,11.461,68.864,11.75,0.72
6742,13-000796,13.635,68.971,11.41,0.96
6772,13-000826,13.896,69.459,11.02,0.87
6791,13-000845,11.799,69.471,10.81,0.94
6845,13-000899,15.076,71.99,10.13,0.74
6936,13-000990,16.735,71.546,9.2,0.0
