,id,lat,lon,diam,depth
7223,14-000126,22.658,113.649,26.51,0.13
7254,14-000157,26.172,117.248,24.12,0.06
7281,14-000184,26.164,113.423,21.87,0.06
7381,14-000284,25.255,117.215,16.6,0.09
7420,14-000323,27.998,116.721,14.92,1.33
7444,14-000347,27.54,112.867,14.15,0.07
7450,14-000353,23.323,114.643,14.08,1.35
7587,14-000490,27.64,114.103,11.06,0.04
7595,14-000498,23.245,113.661,10.83,0.0
7606,14-000509,24.203,116.745,10.66,1.35
7651,14-000554,26.75,112.61,10.07,0.06
7741,14-000644,23.511,115.503,8.68,0.04
7784,14-000687,23.216,118.048,8.29,1.38
