,id,lat,lon,diam,depth
8185,16-000041,-28.345,-136.687,71.48,0.2
8262,16-000118,-29.455,-138.743,47.13,0.31
8425,16-000281,-28.686,-139.263,30.03,1.02
8460,16-000316,-28.792,-137.53,28.72,0.17
8660,16-000516,-29.304,-139.418,21.51,0.07
8724,16-000580,-28.725,-137.924,19.48,0.07
18365,24-000029,-33.402,-138.063,99.33,0.33
18468,24-000235,-31.67,-137.521,40.98,1.34
18480,24-000266,-32.422,-137.631,37.96,0.26
18565,24-000464,-32.515,-139.708,28.1,1.44
18673,24-000701,-33.664,-140.082,20.97,0.08
18817,24-001015,-32.303,-139.187,15.2,1.09
18864,24-001103,-30.355,-135.147,14.11,0.1
18922,24-001248,-33.549,-139.787,12.49,0.05
18991,24-001403,-31.933,-140.153,11.07,1.01
19218,24-001873,-31.279,-137.98,8.12,0.86
19219,24-001875,-30.119,-139.184,8.1,0.69
