,id,lat,lon,diam,depth
749,05-000030,40.753,31.732,62.8,1.73
820,05-000113,40.557,32.98,37.67,0.71
822,05-000115,43.504,32.499,37.51,0.47
877,05-000177,42.073,29.118,29.64,1.17
1003,05-000329,39.744,33.278,21.57,0.31
1154,05-000506,42.596,30.454,15.4,0.15
1160,05-000515,39.66,33.334,15.18,0.3
1163,05-000518,42.344,28.29,15.12,0.27
1319,05-000711,42.517,28.421,11.5,0.52
1357,05-000756,40.244,30.824,10.94,0.36
1366,05-000770,44.8,33.118,10.79,0.16
1380,05-000786,40.392,33.676,10.59,0.0
1452,05-000871,43.391,30.8,9.75,0.18
1461,05-000881,44.192,32.521,9.67,0.12
1482,05-000906,39.975,29.451,9.46,0.19
1552,05-000995,42.696,33.176,8.69,0.26
