,id,lat,lon,diam,depth
7103,14-000006,12.857,114.862,82.64,0.6
7182,14-000085,15.623,117.614,31.56,1.95
7215,14-000118,12.098,113.065,27.41,1.56
7292,14-000195,13.881,117.848,21.58,0.03
7294,14-000197,15.858,114.078,21.46,0.13
7483,14-000386,12.575,116.774,13.38,1.22
7500,14-000403,12.199,115.572,12.79,1.2
7518,14-000421,14.691,113.183,12.39,0.98
7526,14-000429,12.642,114.779,12.09,1.04
7602,14-000505,14.651,113.829,10.75,0.95
7617,14-000520,12.715,113.958,10.53,0.87
7622,14-000525,11.805,112.836,10.47,0.63
7630,14-000533,15.272,114.281,10.35,0.89
7711,14-000614,15.839,117.689,9.01,1.03
7770,14-000673,11.273,115.578,8.42,0.76
7783,14-000686,12.467,114.797,8.29,0.69
