,id,lat,lon,diam,depth
5,02-000006,31.673,-177.676,61.23,0.22
7,02-000009,31.89,-176.712,50.27,0.58
19,02-000035,30.792,-176.319,26.64,0.33
45,02-000103,31.245,-175.726,14.53,0.39
70,02-000164,33.219,-178.372,10.9,0.19
102,02-000226,31.457,-175.697,8.81,0.27
109,02-000238,33.312,-176.824,8.38,0.25
2053,08-000008,29.306,-177.334,58.53,0.17
2069,08-000024,28.599,-176.879,46.76,0.35
2072,08-000027,28.416,-178.99,40.67,0.44
2120,08-000075,29.46,-175.85,25.4,0.17
2278,08-000233,28.676,-175.558,9.85,0.14
2317,08-000272,29.276,-176.427,8.88,0.33
2337,08-000292,29.096,-179.067,8.41,0.0
