,id,lat,lon,diam,depth
16855,23-000100,-22.227,168.216,47.62,1.09
16932,23-000177,-21.824,164.92,37.58,1.16
16935,23-000180,-19.919,166.145,37.35,0.57
16939,23-000184,-19.544,165.613,37.13,1.18
17022,23-000267,-18.746,168.532,30.44,0.98
17031,23-000276,-16.939,165.915,29.81,0.41
17050,23-000295,-17.393,166.519,29.02,1.07
17081,23-000326,-19.892,167.817,27.45,0.86
17091,23-000336,-21.174,164.17,27.14,0.65
17108,23-000353,-18.346,166.891,26.22,0.17
17139,23-000384,-18.05,168.244,24.83,1.63
17192,23-000437,-20.381,167.862,22.65,0.59
17200,23-000445,-17.79,164.183,22.32,1.48
17237,23-000482,-19.902,164.269,21.12,0.69
17283,23-000528,-21.725,166.666,20.14,0.29
17293,23-000538,-20.761,164.999,19.82,0.45
17337,23-000582,-20.742,164.56,18.75,0.25
17349,23-000594,-17.655,166.324,18.49,0.43
17351,23-000596,-21.526,168.672,18.46,1.32
17371,23-000616,-19.872,165.113,18.12,0.6
17444,23-000689,-17.986,165.492,16.63,0.39
17460,23-000705,-19.219,167.691,16.35,0.31
17461,23-000706,-19.36,168.089,16.34,0.49
17465,23-000710,-20.369,167.525,16.29,0.27
17470,23-000715,-21.91,167.345,16.2,0.41
17497,23-000742,-18.67,165.096,15.63,0.42
17553,23-000798,-18.535,163.489,14.78,0.6
17556,23-000801,-18.681,165.399,14.75,0.26
17619,23-000864,-20.683,165.964,13.92,1.16
17655,23-000900,-19.297,163.929,13.38,1.01
17662,23-000907,-21.569,165.724,13.23,0.4
17665,23-000910,-17.857,167.647,13.22,0.41
17680,23-000925,-18.285,164.108,13.03,0.47
17689,23-000934,-18.326,167.35,12.97,1.05
17698,23-000943,-22.457,165.78,12.88,1.08
17714,23-000959,-20.547,168.717,12.75,0.41
17776,23-001021,-17.975,168.581,12.04,0.35
17779,23-001024,-21.447,167.203,12.0,0.17
17783,23-001028,-18.89,163.291,11.94,0.34
17812,23-001057,-21.201,165.859,11.65,0.28
17814,23-001059,-18.271,168.445,11.64,0.4
17820,23-001065,-20.558,164.445,11.61,0.31
17862,23-001107,-18.423,164.136,11.2,0.47
17873,23-001118,-20.532,167.145,11.15,0.0
17897,23-001142,-17.982,165.224,11.0,1.02
17906,23-001151,-21.601,166.402,10.9,0.13
17935,23-001180,-21.019,165.465,10.62,0.21
17953,23-001198,-21.843,165.685,10.48,0.24
18009,23-001254,-19.067,164.896,10.0,0.98
18035,23-001280,-18.484,166.745,9.79,0.27
18122,23-001367,-20.814,165.177,9.14,0.8
18133,23-001378,-19.021,166.148,9.08,0.76
18182,23-001427,-19.782,163.84,8.81,0.13
18201,23-001446,-21.143,167.05,8.71,0.13
18210,23-001455,-21.226,164.953,8.66,0.15
18240,23-001485,-19.093,168.477,8.54,0.0
18276,23-001521,-18.633,163.212,8.33,0.38
18306,23-001551,-20.01,167.4,8.2,0.15
18310,23-001555,-17.545,167.126,8.18,0.2
