,id,lat,lon,diam,depth
3134,11-000107,7.621,-19.684,43.97,0.51
3176,11-000149,10.159,-21.179,37.64,2.06
3186,11-000159,6.158,-21.44,36.16,0.84
3188,11-000161,6.827,-18.24,36.01,0.79
3218,11-000191,7.839,-20.885,34.12,0.56
3257,11-000230,9.235,-17.249,30.41,0.09
3288,11-000261,10.066,-19.878,28.01,0.7
3353,11-000326,6.562,-20.628,24.23,0.57
3361,11-000334,8.876,-21.73,23.87,0.8
3501,11-000474,7.394,-19.585,18.17,1.09
3510,11-000483,7.06,-16.969,17.77,1.04
3529,11-000502,11.181,-19.269,17.22,0.0
3535,11-000508,9.645,-21.791,17.07,0.3
3539,11-000512,5.962,-20.232,16.96,1.32
3558,11-000531,7.463,-17.739,16.38,0.95
3582,11-000555,10.495,-21.131,16.05,0.0
3628,11-000601,8.307,-17.899,15.08,0.16
3757,11-000730,8.968,-17.728,12.6,0.16
3765,11-000738,10.042,-17.992,12.44,1.07
3782,11-000755,10.553,-20.837,12.12,0.39
3807,11-000780,6.96,-19.202,11.8,0.35
3809,11-000782,9.208,-17.894,11.77,0.85
3841,11-000814,10.694,-18.888,11.28,0.07
3845,11-000818,10.188,-18.697,11.24,0.89
3867,11-000840,9.279,-18.519,10.91,0.85
3870,11-000843,6.836,-17.143,10.88,0.59
3914,11-000887,6.054,-19.776,10.33,1.0
3968,11-000941,11.24,-22.348,9.79,0.32
4003,11-000976,8.986,-19.061,9.52,0.14
4027,11-001000,9.896,-22.363,9.3,0.29
4042,11-001015,10.226,-18.039,9.2,0.83
4113,11-001086,8.58,-20.899,8.66,0.26
4153,11-001126,9.582,-21.997,8.41,0.27
4183,11-001156,10.133,-22.488,8.16,0.64
4193,11-001166,9.726,-19.294,8.08,0.37
