,id,lat,lon,diam,depth
3053,11-000026,24.34,-10.657,78.63,2.5
3056,11-000029,25.691,-8.525,72.02,0.29
3082,11-000055,26.235,-7.801,58.34,1.14
3094,11-000067,24.148,-9.362,54.65,0.68
3236,11-000209,25.227,-10.859,32.61,0.84
3244,11-000217,26.265,-10.957,31.53,0.53
3260,11-000233,26.319,-9.869,30.03,0.54
3287,11-000260,27.131,-7.882,28.03,0.53
3303,11-000276,27.668,-8.295,27.22,0.16
3351,11-000324,27.616,-8.731,24.31,0.0
3382,11-000355,26.018,-9.61,22.56,0.56
3384,11-000357,24.928,-7.275,22.45,0.87
3406,11-000379,24.053,-6.547,21.39,0.11
3443,11-000416,27.56,-7.312,20.23,0.67
3445,11-000418,27.687,-11.165,20.17,0.27
3481,11-000454,25.949,-7.068,19.02,0.6
3563,11-000536,28.122,-7.921,16.32,0.81
3594,11-000567,23.966,-6.366,15.85,0.14
3698,11-000671,26.745,-9.942,13.59,0.79
3702,11-000675,26.662,-10.894,13.51,0.46
3718,11-000691,27.956,-8.654,13.27,0.93
3731,11-000704,27.592,-10.823,13.11,0.21
3772,11-000745,23.017,-5.935,12.34,0.33
3792,11-000765,26.681,-10.14,12.0,0.0
3806,11-000779,27.265,-9.602,11.81,0.43
3872,11-000845,25.895,-8.469,10.86,0.83
3906,11-000879,27.558,-7.672,10.43,0.79
3965,11-000938,27.125,-8.055,9.82,0.63
4011,11-000984,24.798,-7.915,9.43,0.0
4034,11-001007,22.701,-9.261,9.24,0.67
4119,11-001092,26.328,-10.681,8.66,0.4
4150,11-001123,25.064,-9.805,8.43,0.34
4179,11-001152,23.802,-6.178,8.21,0.07
4189,11-001162,25.41,-10.57,8.12,0.57
