,id,lat,lon,diam,depth
15252,22-000023,-24.33,133.1,76.61,1.55
15260,22-000031,-27.606,129.818,68.29,1.98
15303,22-000074,-27.034,133.018,55.25,1.99
15367,22-000138,-27.82,133.492,39.84,0.39
15369,22-000140,-23.211,134.482,39.6,0.43
15374,22-000145,-27.626,133.827,39.13,1.01
15387,22-000158,-22.764,132.933,37.92,0.58
15394,22-000165,-25.439,131.666,37.29,0.92
15427,22-000198,-25.526,133.514,34.16,0.9
15428,22-000199,-26.269,131.357,34.14,1.2
15510,22-000281,-23.855,129.885,27.84,0.89
15617,22-000388,-23.4,132.959,23.02,1.32
15658,22-000429,-26.141,134.138,21.75,1.41
15664,22-000435,-24.519,134.028,21.58,0.23
15714,22-000485,-25.28,132.278,19.97,0.21
15729,22-000500,-25.841,131.039,19.64,0.61
15789,22-000560,-24.961,132.565,18.08,1.11
15802,22-000573,-25.875,134.422,17.76,0.17
15850,22-000621,-26.539,131.244,16.82,0.92
15957,22-000728,-27.152,130.429,15.22,0.21
15964,22-000735,-27.451,134.727,15.1,0.5
15976,22-000747,-24.097,133.822,14.81,0.55
16082,22-000853,-23.187,132.228,13.45,0.28
16117,22-000888,-25.06,132.673,12.99,1.29
16155,22-000926,-23.975,133.862,12.53,0.48
16184,22-000955,-23.099,133.101,12.2,0.45
16193,22-000964,-25.509,129.461,12.08,1.13
16198,22-000969,-25.138,133.263,12.04,0.38
16212,22-000983,-26.26,134.984,11.96,0.87
16302,22-001073,-23.03,133.921,11.15,0.13
16344,22-001115,-25.821,130.667,10.75,1.07
16357,22-001128,-25.732,131.943,10.61,0.15
16439,22-001210,-26.37,130.207,9.97,0.09
16441,22-001212,-25.076,131.473,9.95,0.33
16481,22-001252,-23.978,129.518,9.68,0.1
16489,22-001260,-24.259,132.103,9.63,0.3
16573,22-001344,-24.984,134.577,8.93,0.18
16603,22-001374,-28.012,134.832,8.77,0.32
16651,22-001422,-25.111,129.901,8.5,0.9
16672,22-001443,-27.773,134.245,8.41,0.95
16745,22-001516,-24.56,130.051,8.02,0.3
