,id,lat,lon,diam,depth
15230,22-000001,-27.486,96.122,179.06,1.06
15350,22-000121,-27.899,97.818,42.72,1.45
15351,22-000122,-26.059,99.345,41.55,0.29
15365,22-000136,-24.626,95.999,39.97,0.77
15562,22-000333,-22.631,97.649,24.96,0.0
15565,22-000336,-24.203,96.97,24.87,0.0
15596,22-000367,-26.047,97.05,23.65,1.46
15638,22-000409,-23.587,96.868,22.35,0.08
15849,22-000620,-23.959,98.16,16.83,0.59
15856,22-000627,-24.406,100.186,16.73,1.04
15857,22-000628,-23.514,96.001,16.68,1.43
15887,22-000658,-25.698,97.533,16.29,1.06
15888,22-000659,-26.642,99.583,16.26,0.46
15999,22-000770,-26.93,98.638,14.57,0.58
16062,22-000833,-25.805,100.729,13.72,0.91
16105,22-000876,-25.824,96.568,13.12,0.86
16230,22-001001,-25.257,97.827,11.79,1.05
16270,22-001041,-24.67,99.93,11.48,0.79
16387,22-001158,-25.298,96.519,10.35,0.39
16440,22-001211,-23.601,95.74,9.97,0.93
16488,22-001259,-24.235,95.671,9.63,0.13
16604,22-001375,-26.498,99.517,8.77,0.52
16632,22-001403,-23.038,98.493,8.59,1.14
16668,22-001439,-27.38,98.09,8.42,0.96
