,id,lat,lon,diam,depth
17012,23-000257,-28.716,154.386,31.04,1.59
17078,23-000323,-28.276,153.796,27.49,0.34
17111,23-000356,-29.95,155.833,26.11,0.11
17253,23-000498,-28.5,155.157,20.75,1.17
17284,23-000529,-29.857,152.189,20.14,0.42
17290,23-000535,-28.296,156.973,19.87,0.52
17436,23-000681,-28.932,152.604,16.83,0.52
17512,23-000757,-28.34,155.656,15.46,1.14
17533,23-000778,-28.804,157.277,15.2,0.14
17924,23-001169,-28.665,154.868,10.72,0.0
18207,23-001452,-29.575,154.426,8.68,0.93
18218,23-001463,-28.47,154.805,8.63,0.95
18250,23-001495,-28.754,152.163,8.49,0.29
18261,23-001506,-28.389,156.125,8.42,0.49
22045,29-000069,-30.632,152.546,59.74,0.0
22078,29-000119,-31.617,152.672,50.49,1.56
22108,29-000190,-30.716,155.367,41.89,0.11
22123,29-000220,-30.642,152.983,39.22,2.15
22134,29-000238,-32.2,153.594,37.96,0.96
22135,29-000241,-33.435,157.118,37.62,1.13
22193,29-000355,-32.76,156.713,31.42,0.21
22229,29-000429,-32.517,152.99,28.37,0.85
22240,29-000450,-31.38,155.397,27.77,0.21
22290,29-000564,-30.485,154.304,24.58,0.21
22417,29-000827,-30.041,152.939,19.54,0.22
22437,29-000868,-32.416,155.165,18.79,0.29
22469,29-000936,-30.864,155.906,17.59,0.06
22495,29-000990,-33.658,157.474,16.74,0.29
22509,29-001016,-31.463,153.476,16.46,1.4
22536,29-001065,-31.195,153.257,15.92,0.36
22577,29-001158,-33.24,153.74,14.71,1.16
22593,29-001193,-31.4,151.917,14.33,0.14
22599,29-001201,-33.434,153.39,14.23,0.38
22605,29-001210,-30.769,154.201,14.09,0.2
22619,29-001244,-31.339,156.347,13.79,0.13
22654,29-001309,-33.718,152.086,13.17,0.34
22659,29-001326,-33.606,153.943,13.03,0.32
22674,29-001364,-32.701,152.879,12.67,0.61
22712,29-001435,-33.177,153.184,12.11,1.19
22741,29-001519,-33.429,154.652,11.33,0.22
22752,29-001543,-32.836,155.572,11.21,0.15
22757,29-001553,-31.263,154.183,11.14,0.47
22844,29-001734,-30.034,156.535,9.96,0.13
22848,29-001742,-32.413,155.578,9.92,0.09
22858,29-001764,-30.246,157.447,9.77,0.36
22881,29-001821,-33.304,154.741,9.44,0.25
22914,29-001875,-30.389,153.951,9.14,0.89
22997,29-002039,-32.01,157.035,8.38,0.09
