,id,lat,lon,diam,depth
22035,29-000056,-37.63,137.422,62.91,1.63
22038,29-000060,-35.962,139.237,61.48,1.58
22080,29-000126,-37.11,135.278,49.51,0.14
22089,29-000143,-38.01,139.832,47.2,1.57
22127,29-000227,-37.801,136.423,38.73,2.13
22136,29-000243,-36.188,135.647,37.24,0.26
22147,29-000263,-34.197,138.336,36.42,1.32
22205,29-000373,-35.857,137.948,30.35,0.26
22210,29-000382,-35.902,136.775,30.16,0.25
22248,29-000464,-37.748,135.792,26.99,1.01
22302,29-000590,-38.336,136.511,23.93,0.92
22304,29-000597,-35.432,135.601,23.87,0.69
22325,29-000640,-36.057,135.323,22.93,0.63
22327,29-000646,-39.295,136.682,22.82,1.41
22359,29-000705,-35.412,138.442,21.71,0.2
22389,29-000775,-37.521,138.754,20.26,0.33
22416,29-000824,-34.651,136.821,19.55,0.26
22462,29-000923,-39.375,135.728,17.83,0.31
22465,29-000928,-34.918,140.383,17.75,0.52
22474,29-000944,-36.831,138.339,17.46,1.46
22490,29-000979,-38.633,136.77,16.87,0.13
22513,29-001022,-35.689,136.667,16.37,0.21
22614,29-001236,-34.539,140.227,13.85,0.15
22617,29-001240,-34.711,135.593,13.83,1.34
22649,29-001299,-37.157,140.115,13.25,0.08
22673,29-001359,-36.977,137.125,12.73,1.13
22685,29-001384,-36.627,135.423,12.5,0.14
22692,29-001398,-34.54,135.949,12.45,0.18
22697,29-001410,-37.307,138.737,12.38,0.26
22713,29-001436,-39.028,136.316,12.1,0.22
22726,29-001480,-37.269,139.592,11.68,0.2
22753,29-001545,-36.28,135.785,11.2,0.19
22818,29-001680,-38.454,138.848,10.32,0.19
22904,29-001861,-35.152,140.287,9.22,0.15
22918,29-001886,-35.124,140.094,9.05,0.9
22958,29-001958,-38.121,135.66,8.73,0.44
22980,29-002002,-38.785,139.679,8.57,0.08
23044,29-002124,-35.316,136.337,8.04,0.09
