,id,lat,lon,diam,depth
15240,22-000011,-21.653,125.551,89.85,1.39
15251,22-000022,-19.148,127.782,78.46,0.49
15360,22-000131,-18.852,124.297,40.48,0.78
15442,22-000213,-18.189,124.851,32.91,0.22
15483,22-000254,-18.998,127.252,29.16,1.56
15488,22-000259,-17.141,124.812,28.72,0.16
15499,22-000270,-17.857,125.996,28.3,1.61
15504,22-000275,-21.768,124.356,28.12,0.99
15519,22-000290,-16.895,129.062,27.24,1.35
15536,22-000307,-22.341,124.992,26.27,0.31
15542,22-000313,-19.54,126.981,26.0,0.9
15599,22-000370,-16.936,126.138,23.55,0.16
15611,22-000382,-18.47,129.182,23.11,0.12
15645,22-000416,-19.641,125.901,22.28,0.33
15715,22-000486,-18.707,128.87,19.96,0.27
15721,22-000492,-21.903,126.721,19.8,0.91
15738,22-000509,-19.994,129.338,19.5,0.36
15745,22-000516,-20.358,124.198,19.15,0.28
15755,22-000526,-19.956,126.125,18.81,1.45
15894,22-000665,-17.115,126.839,16.18,0.24
15919,22-000690,-21.334,125.927,15.84,0.29
15925,22-000696,-19.587,125.27,15.75,0.4
15963,22-000734,-21.302,126.658,15.1,0.33
15987,22-000758,-17.419,125.418,14.65,1.06
15992,22-000763,-17.374,123.884,14.63,0.27
16040,22-000811,-19.331,126.832,13.91,0.21
16080,22-000851,-18.666,125.472,13.46,0.47
16106,22-000877,-21.399,124.387,13.08,0.55
16111,22-000882,-18.707,127.024,13.04,0.38
16114,22-000885,-19.121,125.097,13.01,0.18
16115,22-000886,-21.035,126.1,13.01,0.34
16145,22-000916,-17.588,126.731,12.64,0.24
16185,22-000956,-19.236,125.749,12.2,0.45
16200,22-000971,-19.151,127.048,12.01,0.0
16249,22-001020,-17.57,125.783,11.68,0.4
16250,22-001021,-19.311,127.991,11.66,0.96
16276,22-001047,-18.388,125.938,11.39,0.3
16313,22-001084,-17.539,124.184,11.05,0.99
16343,22-001114,-21.235,127.504,10.76,0.22
16346,22-001117,-18.869,126.168,10.71,0.98
16397,22-001168,-17.216,125.497,10.27,0.3
16400,22-001171,-22.106,126.905,10.24,0.14
16415,22-001186,-22.139,128.254,10.12,0.06
16471,22-001242,-22.409,126.235,9.72,0.27
16520,22-001291,-17.7,124.316,9.3,0.64
16521,22-001292,-20.321,124.885,9.3,0.78
16531,22-001302,-20.864,124.272,9.24,0.09
16561,22-001332,-22.404,125.724,9.03,0.15
16577,22-001348,-21.57,126.545,8.91,0.31
16659,22-001430,-17.085,125.79,8.45,0.24
16662,22-001433,-21.198,127.446,8.44,0.77
16685,22-001456,-18.895,128.467,8.33,0.9
16698,22-001469,-20.293,127.948,8.29,0.92
16733,22-001504,-18.965,129.161,8.06,0.0
