,id,lat,lon,diam,depth
19292,25-000126,-43.528,-60.456,45.61,1.87
19532,25-000653,-41.169,-61.163,16.78,0.13
19559,25-000714,-41.076,-60.903,15.79,0.07
19624,25-000858,-44.034,-61.115,13.77,0.32
19627,25-000863,-43.245,-60.184,13.73,0.61
19672,25-000989,-42.327,-60.019,12.31,0.51
19691,25-001031,-40.806,-60.883,11.9,0.2
19780,25-001214,-42.164,-60.998,9.82,0.5
19783,25-001219,-42.467,-60.867,9.79,0.58
19975,26-000111,-43.855,-56.746,47.59,2.08
20020,26-000208,-44.192,-59.804,36.27,1.13
20036,26-000233,-42.089,-59.972,34.27,1.3
20038,26-000238,-44.235,-59.089,33.35,0.74
20078,26-000309,-41.473,-56.469,28.08,1.06
20107,26-000364,-44.789,-56.267,25.12,0.98
20163,26-000458,-41.791,-56.793,22.1,1.3
20410,26-000892,-39.985,-59.761,12.21,0.15
20415,26-000897,-44.073,-58.942,12.04,0.0
20423,26-000914,-44.931,-59.726,11.86,0.41
20483,26-001021,-44.568,-59.253,10.66,0.35
20551,26-001120,-43.8,-58.586,9.55,0.14
20630,26-001261,-42.756,-58.302,8.36,0.37
