,id,lat,lon,diam,depth
3086,11-000059,15.186,-26.734,57.27,2.14
3089,11-000062,13.262,-23.93,55.66,0.0
3099,11-000072,12.263,-25.89,53.09,0.8
3108,11-000081,11.804,-26.07,51.02,0.78
3154,11-000127,13.697,-23.283,40.77,1.37
3214,11-000187,14.293,-24.375,34.41,0.75
3223,11-000196,14.019,-23.271,33.63,1.26
3252,11-000225,12.726,-22.52,30.75,0.0
3279,11-000252,12.498,-24.21,28.71,1.26
3284,11-000257,12.335,-22.692,28.52,0.15
3311,11-000284,11.501,-23.538,26.86,1.33
3314,11-000287,12.127,-24.358,26.51,0.65
3326,11-000299,13.404,-24.341,25.66,0.86
3392,11-000365,14.094,-24.523,22.1,0.0
3394,11-000367,14.907,-26.136,22.0,0.05
3419,11-000392,15.817,-23.923,20.97,0.76
3442,11-000415,13.518,-22.788,20.25,1.25
3511,11-000484,15.469,-22.757,17.76,1.06
3542,11-000515,11.841,-24.956,16.83,0.33
3559,11-000532,16.175,-23.263,16.37,0.06
3631,11-000604,11.279,-22.711,15.06,0.28
3641,11-000614,14.805,-26.963,14.76,0.0
3665,11-000638,16.778,-23.301,14.32,0.29
3705,11-000678,15.345,-22.755,13.41,0.64
3720,11-000693,12.777,-24.21,13.25,0.0
3745,11-000718,15.179,-26.046,12.85,1.12
3760,11-000733,11.897,-23.489,12.58,0.57
3764,11-000737,12.056,-23.074,12.49,0.0
3788,11-000761,15.34,-23.81,12.04,0.1
3839,11-000812,13.601,-26.203,11.29,0.88
3862,11-000835,15.204,-25.319,10.99,0.64
3901,11-000874,12.631,-23.636,10.48,0.8
3921,11-000894,14.402,-22.577,10.28,0.81
3931,11-000904,12.249,-27.042,10.2,0.84
3956,11-000929,11.979,-25.362,9.91,0.82
3972,11-000945,12.394,-26.326,9.78,0.81
3977,11-000950,13.482,-27.649,9.73,0.06
3978,11-000951,14.31,-26.043,9.73,0.85
3980,11-000953,16.523,-25.606,9.71,0.69
3993,11-000966,14.304,-26.762,9.58,0.5
4045,11-001018,15.025,-22.782,9.18,0.19
4090,11-001063,14.905,-23.676,8.86,0.08
4094,11-001067,13.86,-22.755,8.83,0.69
4097,11-001070,15.902,-25.291,8.82,0.36
4108,11-001081,13.455,-27.174,8.69,0.1
4120,11-001093,12.669,-22.522,8.64,0.33
4129,11-001102,14.571,-25.517,8.59,0.41
4151,11-001124,13.942,-24.626,8.43,0.71
4152,11-001125,13.057,-25.164,8.42,0.2
4164,11-001137,12.876,-23.115,8.32,0.3
4184,11-001157,11.926,-22.776,8.16,0.78
4200,11-001173,15.604,-27.489,8.02,0.42
