,id,lat,lon,diam,depth
12171,20-000365,-29.879,20.221,29.4,0.21
12279,20-000473,-29.47,19.453,25.74,0.24
12381,20-000575,-28.511,16.988,22.26,0.35
12459,20-000653,-28.62,20.74,20.57,0.18
12461,20-000655,-28.23,21.378,20.52,0.07
12767,20-000961,-29.513,22.424,14.88,0.14
13108,20-001302,-29.333,21.823,11.07,0.61
13166,20-001360,-29.212,21.831,10.61,0.73
13197,20-001391,-28.224,18.837,10.42,0.12
13287,20-001481,-28.429,22.341,9.66,0.26
13356,20-001550,-29.505,22.107,9.18,0.69
13364,20-001558,-28.241,22.479,9.14,0.24
20689,27-000037,-31.267,20.044,79.12,0.73
20720,27-000091,-32.105,19.845,60.34,0.38
20732,27-000115,-33.716,21.24,54.8,1.0
20822,27-000272,-30.398,18.81,37.54,0.23
20834,27-000288,-31.428,22.181,36.47,1.35
20836,27-000290,-32.417,18.713,36.09,2.06
20867,27-000333,-30.288,18.167,32.83,0.42
20955,27-000496,-31.177,22.469,24.69,0.55
20959,27-000502,-33.385,21.607,24.61,0.52
21025,27-000617,-33.191,19.458,19.93,0.27
21038,27-000634,-33.406,17.143,19.58,0.66
21072,27-000692,-31.014,20.14,18.21,0.14
21088,27-000722,-31.735,18.864,17.84,0.54
21092,27-000726,-31.017,22.196,17.82,0.58
21138,27-000800,-31.286,21.631,16.5,0.16
21171,27-000854,-30.552,19.253,15.37,0.37
21223,27-000934,-30.021,21.394,14.15,0.29
21230,27-000953,-31.306,21.254,13.77,0.18
21234,27-000961,-30.374,20.19,13.64,0.34
21268,27-001012,-31.936,20.558,13.01,0.34
21297,27-001062,-32.324,21.147,12.4,0.21
21302,27-001071,-32.598,19.287,12.27,0.21
21319,27-001103,-30.619,22.389,11.83,0.53
21376,27-001192,-30.676,18.478,10.94,0.15
21397,27-001232,-30.609,21.218,10.49,0.23
21405,27-001247,-30.327,20.472,10.34,0.58
21433,27-001285,-30.748,21.662,10.03,0.0
21456,27-001321,-31.529,17.674,9.68,0.09
21483,27-001368,-32.058,22.1,9.35,0.41
21495,27-001388,-32.894,20.729,9.18,0.16
21520,27-001432,-33.744,19.278,8.78,0.1
21555,27-001503,-31.958,21.419,8.22,0.07
