,id,lat,lon,diam,depth
16808,23-000053,-29.556,173.622,63.52,0.59
16828,23-000073,-29.965,174.228,57.04,0.22
16844,23-000089,-29.445,169.108,50.66,1.49
16924,23-000169,-28.416,169.178,38.23,1.84
16942,23-000187,-28.219,172.651,36.98,0.56
16959,23-000204,-29.81,169.256,35.71,0.9
17567,23-000812,-28.89,173.636,14.61,0.23
17782,23-001027,-28.34,169.853,11.95,0.22
17940,23-001185,-28.334,171.244,10.58,0.2
17942,23-001187,-28.802,174.135,10.56,0.11
17984,23-001229,-29.163,174.178,10.18,0.9
18037,23-001282,-29.801,173.983,9.78,0.72
18141,23-001386,-28.31,173.958,9.05,0.21
18170,23-001415,-28.825,173.222,8.92,0.16
18294,23-001539,-29.346,170.097,8.25,0.91
18323,23-001568,-28.742,171.238,8.11,0.78
22056,29-000083,-30.177,174.021,55.16,0.0
22057,29-000085,-30.575,169.465,54.92,0.31
22094,29-000157,-33.632,170.086,44.98,0.41
22097,29-000162,-31.264,171.229,44.62,0.99
22128,29-000229,-32.269,173.723,38.7,1.69
22155,29-000278,-30.88,170.377,35.66,0.96
22184,29-000332,-33.39,171.461,32.54,1.27
22198,29-000361,-30.996,173.108,30.85,0.17
22211,29-000383,-30.085,171.22,30.15,0.47
22300,29-000587,-33.616,169.644,24.0,1.57
22310,29-000608,-30.68,172.969,23.68,0.35
22317,29-000623,-32.053,171.842,23.42,0.12
22388,29-000773,-30.571,170.791,20.28,1.3
22441,29-000877,-30.517,172.863,18.56,0.19
22475,29-000946,-30.072,169.68,17.45,0.33
22521,29-001037,-31.593,169.439,16.2,1.17
22524,29-001043,-31.442,170.105,16.18,0.38
22534,29-001062,-32.102,168.888,15.95,0.0
22592,29-001191,-30.359,170.536,14.36,0.86
22626,29-001255,-32.849,174.034,13.71,0.94
22631,29-001266,-31.133,173.118,13.58,0.93
22661,29-001330,-31.927,171.656,12.97,0.0
22720,29-001467,-33.433,171.392,11.8,0.92
22767,29-001573,-30.24,170.421,10.99,0.0
22769,29-001577,-31.16,173.663,10.97,0.78
22897,29-001847,-30.483,174.126,9.27,0.17
22933,29-001909,-31.142,171.797,8.96,0.76
22944,29-001932,-31.4,170.341,8.84,0.16
22989,29-002024,-30.536,173.872,8.46,0.78
