,id,lat,lon,diam,depth
792,05-000082,40.194,15.754,42.93,1.29
806,05-000096,40.599,15.027,40.48,0.57
934,05-000246,44.772,14.932,25.73,0.46
951,05-000266,42.478,11.415,24.65,0.79
952,05-000268,40.17,14.302,24.43,0.14
961,05-000278,42.02,16.695,23.87,1.14
1011,05-000339,41.873,15.226,21.12,0.9
1052,05-000388,40.618,16.346,19.43,0.31
1122,05-000469,41.042,14.202,16.51,0.73
1167,05-000523,43.168,13.327,15.02,0.25
1195,05-000554,44.702,12.714,14.17,0.88
1206,05-000565,39.646,16.652,13.83,0.13
1222,05-000583,40.576,11.684,13.46,0.43
1250,05-000623,43.867,16.854,12.81,0.07
1305,05-000693,40.847,12.801,11.74,0.08
1335,05-000730,44.432,12.91,11.28,0.25
1382,05-000788,40.058,16.406,10.57,0.32
1434,05-000849,42.609,11.589,10.03,0.0
1449,05-000868,43.631,11.729,9.79,0.0
1470,05-000891,39.623,12.895,9.61,0.1
1531,05-000972,42.23,15.172,8.9,0.23
1547,05-000989,40.147,14.728,8.74,0.1
1558,05-001004,43.708,12.652,8.52,0.15
1592,05-001048,40.909,12.949,8.16,0.16
