,id,lat,lon,diam,depth
9922,18-000024,-21.374,-69.239,58.94,1.59
10022,18-000124,-18.5,-69.26,23.08,1.31
10094,18-000196,-18.418,-73.057,17.33,0.17
10116,18-000218,-17.643,-72.15,16.06,1.03
10148,18-000250,-21.009,-67.746,14.86,0.87
10197,18-000299,-19.531,-69.132,13.08,0.93
10219,18-000321,-21.548,-72.186,12.35,0.96
10221,18-000323,-21.98,-67.525,12.15,0.77
10265,18-000367,-22.147,-72.278,11.03,0.93
10287,18-000389,-17.418,-70.764,10.62,0.87
10359,18-000461,-17.215,-68.346,9.18,0.75
10399,18-000501,-17.804,-68.679,8.52,0.68
