,id,lat,lon,diam,depth
8234,16-000090,-0.085,-150.615,51.45,0.32
8313,16-000169,-4.904,-149.503,39.66,0.53
8495,16-000351,-5.54,-151.415,27.44,0.32
8593,16-000449,-4.71,-150.386,23.57,0.6
8624,16-000480,-3.215,-151.76,22.56,0.64
8743,16-000599,-4.804,-151.465,19.04,0.08
8764,16-000620,-5.425,-151.247,18.56,0.3
8788,16-000644,-3.251,-151.615,18.13,0.62
8837,16-000693,-5.496,-150.902,17.17,1.09
8983,16-000839,-4.847,-151.328,14.65,0.18
9007,16-000863,-4.88,-148.804,14.32,0.21
9058,16-000914,-4.525,-149.619,13.54,0.17
9098,16-000954,-5.407,-148.318,13.1,0.56
9141,16-000997,-4.417,-150.432,12.46,0.0
9285,16-001141,-3.634,-148.935,10.87,0.73
9342,16-001198,-0.982,-149.042,10.32,0.27
9401,16-001257,-4.805,-146.911,9.76,0.83
