,id,lat,lon,diam,depth
3071,11-000044,7.976,-7.046,64.3,1.84
3141,11-000114,10.866,-7.14,42.98,1.42
3148,11-000121,10.774,-6.197,41.81,1.41
3157,11-000130,9.506,-9.365,40.22,1.84
3216,11-000189,6.926,-6.931,34.15,1.43
3225,11-000198,5.757,-8.52,33.6,0.13
3367,11-000340,10.587,-9.547,23.28,1.49
3412,11-000385,5.847,-10.013,21.26,1.22
3420,11-000393,5.757,-11.246,20.93,0.92
3428,11-000401,8.74,-8.071,20.76,0.12
3456,11-000429,7.011,-8.725,19.86,1.55
3500,11-000473,10.069,-10.712,18.23,0.76
3502,11-000475,10.257,-9.234,18.17,0.75
3513,11-000486,7.265,-7.893,17.61,1.7
3533,11-000506,6.901,-9.889,17.11,1.23
3534,11-000507,9.716,-5.649,17.08,0.74
3572,11-000545,8.946,-11.237,16.25,1.07
3574,11-000547,9.885,-8.112,16.19,0.32
3579,11-000552,10.02,-9.598,16.08,0.36
3694,11-000667,9.92,-8.209,13.66,0.0
3733,11-000706,9.155,-7.424,13.09,0.97
3755,11-000728,7.56,-8.655,12.6,0.35
3786,11-000759,7.431,-6.676,12.05,0.53
3814,11-000787,10.663,-10.633,11.69,0.27
3816,11-000789,10.306,-7.457,11.64,0.4
3840,11-000813,8.65,-8.654,11.28,0.09
3879,11-000852,10.011,-11.144,10.82,0.16
3890,11-000863,11.179,-10.619,10.62,0.1
3938,11-000911,5.998,-10.614,10.15,0.76
3948,11-000921,6.073,-5.712,9.99,0.04
3970,11-000943,10.808,-9.759,9.79,0.28
3986,11-000959,9.783,-8.118,9.65,0.0
3990,11-000963,7.821,-9.28,9.6,0.06
3991,11-000964,11.045,-9.139,9.58,0.72
4019,11-000992,5.681,-7.604,9.37,0.24
4041,11-001014,7.482,-6.1,9.21,0.13
4061,11-001034,8.658,-11.159,9.05,0.87
4102,11-001075,9.524,-7.274,8.77,0.0
4106,11-001079,8.999,-6.853,8.7,0.0
4140,11-001113,5.741,-8.114,8.5,0.16
4146,11-001119,10.452,-8.744,8.46,0.39
4155,11-001128,9.263,-10.93,8.41,0.31
4158,11-001131,8.444,-9.936,8.38,0.24
