,id,lat,lon,diam,depth
20687,27-000035,-40.107,11.791,79.58,2.54
20701,27-000055,-43.462,12.64,70.17,2.09
20730,27-000111,-41.505,11.845,56.05,1.06
20793,27-000221,-41.663,16.542,41.92,1.75
20809,27-000249,-40.829,15.017,39.31,0.8
20886,27-000376,-44.079,11.851,30.58,0.3
20900,27-000398,-40.761,16.342,29.33,0.3
20931,27-000464,-44.567,16.596,26.49,0.18
20933,27-000466,-39.84,13.151,26.34,0.39
20960,27-000503,-44.283,13.698,24.56,0.5
21018,27-000606,-42.597,12.431,20.53,0.15
21105,27-000744,-41.344,14.079,17.57,0.54
21120,27-000773,-39.87,13.692,17.13,0.42
21122,27-000776,-42.886,13.407,17.08,0.31
21166,27-000841,-42.328,12.815,15.64,0.44
21192,27-000885,-40.495,15.296,14.9,0.37
21197,27-000892,-42.253,14.963,14.8,0.33
21200,27-000897,-42.984,13.556,14.71,0.24
21229,27-000951,-41.958,15.41,13.8,0.33
21248,27-000979,-41.546,16.144,13.37,0.0
21280,27-001029,-40.796,16.766,12.83,0.18
21281,27-001030,-41.221,16.767,12.81,0.33
21476,27-001359,-40.229,15.423,9.4,0.28
21552,27-001497,-42.58,15.266,8.3,0.14
