,id,lat,lon,diam,depth
11812,20-000006,-9.106,38.058,185.32,2.15
11836,20-000030,-5.953,39.273,86.26,1.2
11892,20-000086,-7.372,37.846,59.19,0.28
11944,20-000138,-6.79,36.414,49.46,0.16
11991,20-000185,-10.538,39.007,41.85,0.65
11995,20-000189,-6.543,34.334,41.52,0.28
12033,20-000227,-10.661,35.914,38.28,1.15
12140,20-000334,-8.827,37.802,30.7,0.11
12176,20-000370,-6.986,35.183,29.19,0.62
12210,20-000404,-5.812,36.263,27.59,0.55
12214,20-000408,-8.232,38.652,27.51,1.68
12245,20-000439,-10.988,34.691,26.57,0.65
12321,20-000515,-5.662,35.962,24.32,1.6
12323,20-000517,-9.573,35.535,24.28,0.3
12324,20-000518,-9.656,35.416,24.27,0.3
12365,20-000559,-6.903,34.662,22.96,1.22
12451,20-000645,-10.357,36.234,20.67,0.98
12509,20-000703,-7.176,35.363,19.4,1.36
12532,20-000726,-9.729,34.654,18.88,0.13
12650,20-000844,-7.104,36.341,16.46,1.36
12670,20-000864,-9.551,35.968,16.25,1.35
12693,20-000887,-10.416,33.842,15.9,0.12
12699,20-000893,-6.038,36.867,15.84,0.12
12705,20-000899,-11.241,37.336,15.72,0.16
12836,20-001030,-9.241,35.681,14.04,0.26
12854,20-001048,-8.591,34.154,13.77,0.19
12955,20-001149,-11.047,37.908,12.66,0.37
13032,20-001226,-11.219,38.795,11.82,0.13
13034,20-001228,-8.019,33.833,11.81,0.09
13180,20-001374,-8.154,34.847,10.52,1.02
13254,20-001448,-10.859,35.09,9.91,0.94
13276,20-001470,-6.933,37.063,9.75,0.1
13402,20-001596,-6.523,38.955,8.91,0.89
