,id,lat,lon,diam,depth
16756,23-000001,-29.883,168.637,276.56,0.0
16989,23-000234,-29.572,167.017,33.19,0.19
17121,23-000366,-29.518,165.419,25.39,1.51
17189,23-000434,-28.248,167.622,22.76,0.39
17202,23-000447,-28.957,164.838,22.26,0.11
17205,23-000450,-29.075,166.95,22.24,0.18
17309,23-000554,-29.604,166.033,19.5,0.31
17316,23-000561,-28.754,166.58,19.23,1.31
17701,23-000946,-28.192,167.956,12.86,0.33
17712,23-000957,-28.148,163.364,12.77,0.12
17748,23-000993,-29.274,164.473,12.34,0.17
17989,23-001234,-28.544,164.741,10.14,0.11
18001,23-001246,-28.185,166.153,10.07,0.23
18089,23-001334,-29.264,166.081,9.37,0.81
18097,23-001342,-28.969,168.735,9.31,0.91
18322,23-001567,-29.362,164.468,8.12,0.12
22043,29-000067,-33.436,163.239,60.09,1.42
22091,29-000148,-33.225,167.009,46.53,0.36
22199,29-000363,-30.243,167.531,30.8,0.06
22219,29-000403,-31.562,165.057,29.22,0.68
22275,29-000530,-30.453,163.737,25.37,1.31
22329,29-000650,-33.083,165.183,22.74,0.36
22405,29-000803,-33.009,164.825,19.92,1.52
22429,29-000855,-30.063,164.615,19.03,0.07
22449,29-000897,-33.715,167.831,18.28,0.1
22497,29-000993,-32.454,164.196,16.72,0.98
22546,29-001081,-32.025,165.765,15.67,0.27
22556,29-001106,-32.691,166.079,15.29,0.27
22573,29-001149,-30.128,163.572,14.86,0.33
22641,29-001285,-30.44,163.376,13.37,0.23
22675,29-001365,-32.581,167.921,12.67,0.07
22690,29-001396,-33.436,165.37,12.45,0.19
22798,29-001635,-31.423,167.218,10.61,0.08
22906,29-001865,-32.073,167.362,9.2,0.04
22907,29-001866,-31.178,165.332,9.19,0.15
22947,29-001938,-31.155,164.804,8.83,0.66
22994,29-002033,-32.858,165.696,8.4,0.07
