,id,lat,lon,diam,depth
3044,11-000017,10.69,-30.626,93.38,2.72
3063,11-000036,7.973,-29.007,68.45,0.94
3083,11-000056,7.479,-32.984,57.97,2.02
3161,11-000134,7.738,-30.1,39.38,0.68
3363,11-000336,8.763,-29.931,23.82,1.41
3520,11-000493,8.03,-30.512,17.49,0.52
3532,11-000505,6.15,-32.12,17.13,1.08
3699,11-000672,8.619,-30.823,13.56,0.17
3714,11-000687,10.0,-28.547,13.33,0.16
3737,11-000710,9.233,-29.71,13.0,0.25
3770,11-000743,7.758,-30.484,12.38,0.46
3802,11-000775,9.36,-33.311,11.92,0.92
3898,11-000871,10.323,-29.781,10.52,0.65
4059,11-001032,9.792,-28.731,9.05,0.0
4075,11-001048,10.064,-29.797,8.98,0.77
4091,11-001064,10.354,-32.794,8.86,1.19
4171,11-001144,9.192,-29.536,8.25,0.63
