,id,lat,lon,diam,depth
7099,14-000002,2.793,121.845,101.32,1.47
7104,14-000007,5.109,121.079,82.6,1.24
7114,14-000017,1.443,118.245,64.76,1.36
7190,14-000093,3.232,120.681,30.66,0.89
7219,14-000122,2.489,119.185,26.92,0.45
7238,14-000141,0.328,123.478,25.24,0.64
7260,14-000163,4.057,122.966,23.81,1.5
7261,14-000164,4.949,120.351,23.66,0.58
7276,14-000179,5.428,120.15,22.26,0.57
7298,14-000201,2.506,120.011,21.31,0.0
7327,14-000230,0.857,121.622,19.7,0.4
7372,14-000275,5.339,122.721,17.35,0.56
7394,14-000297,0.018,120.078,15.92,0.17
7396,14-000299,3.998,120.724,15.78,1.02
7405,14-000308,0.167,121.823,15.48,1.04
7409,14-000312,0.106,119.223,15.27,0.37
7442,14-000345,3.281,119.892,14.2,1.04
7461,14-000364,3.254,120.497,13.94,1.08
7471,14-000374,4.232,123.447,13.67,1.0
7472,14-000375,5.133,120.267,13.66,0.18
7502,14-000405,1.25,118.969,12.72,0.17
7506,14-000409,2.867,118.648,12.59,0.91
7544,14-000447,3.634,121.395,11.76,0.82
7564,14-000467,1.583,119.942,11.37,0.72
7566,14-000469,0.189,118.49,11.34,0.71
7570,14-000473,0.923,122.922,11.31,0.3
7572,14-000475,1.43,119.974,11.26,0.18
7575,14-000478,2.146,120.704,11.23,0.45
7583,14-000486,0.846,122.997,11.11,0.34
7594,14-000497,4.841,119.001,10.86,0.28
7620,14-000523,4.788,118.298,10.52,0.49
7649,14-000552,0.07,123.251,10.07,0.45
7664,14-000567,5.037,118.304,9.79,0.56
7666,14-000569,3.692,120.097,9.77,0.97
7709,14-000612,2.799,120.169,9.04,0.24
7739,14-000642,0.777,120.881,8.68,0.84
7767,14-000670,0.397,120.813,8.46,0.21
7772,14-000675,0.803,121.755,8.41,0.74
