,id,lat,lon,diam,depth
22044,29-000068,-37.675,147.92,60.05,0.95
22052,29-000078,-36.198,149.392,56.52,1.33
22079,29-000123,-33.805,149.782,49.91,1.5
22084,29-000134,-38.566,147.445,48.42,1.28
22120,29-000215,-35.082,146.843,39.85,1.42
22143,29-000255,-36.163,147.468,36.8,1.28
22146,29-000262,-36.562,146.498,36.56,0.82
22178,29-000322,-34.714,149.904,33.31,1.01
22202,29-000369,-35.671,150.007,30.46,0.35
22217,29-000398,-37.029,148.407,29.49,0.67
22223,29-000412,-35.884,150.284,29.01,0.25
22239,29-000446,-36.842,151.266,27.87,0.75
22308,29-000606,-39.361,147.067,23.69,1.25
22316,29-000621,-35.949,148.885,23.43,0.91
22318,29-000626,-38.466,151.775,23.39,0.13
22375,29-000736,-35.61,149.343,20.93,0.43
22447,29-000891,-39.151,146.641,18.34,0.46
22516,29-001028,-34.616,146.484,16.31,0.26
22561,29-001115,-36.981,151.614,15.2,0.3
22562,29-001117,-38.39,146.31,15.18,0.84
22588,29-001178,-38.292,148.67,14.5,0.48
22612,29-001230,-37.296,149.413,13.91,0.16
22668,29-001339,-36.902,149.105,12.89,0.25
22728,29-001484,-37.187,150.644,11.66,0.2
22734,29-001501,-38.291,150.287,11.5,0.28
22742,29-001520,-39.282,146.725,11.33,0.31
22749,29-001540,-36.737,149.508,11.23,0.34
22765,29-001567,-33.752,148.79,11.04,0.27
22766,29-001569,-36.972,149.015,11.03,0.22
22842,29-001729,-35.151,150.636,9.98,0.22
22867,29-001786,-37.989,148.979,9.65,0.12
22871,29-001799,-36.093,146.702,9.57,0.22
22902,29-001859,-37.299,149.919,9.22,0.23
22917,29-001883,-34.18,147.048,9.07,0.0
22921,29-001893,-36.976,150.237,9.03,0.67
23001,29-002047,-35.501,149.488,8.35,0.23
23007,29-002060,-36.797,149.16,8.32,0.45
23023,29-002089,-36.516,147.157,8.17,0.13
23033,29-002106,-37.331,147.164,8.1,0.23
