,id,lat,lon,diam,depth
10481,19-000043,-7.724,-3.798,68.66,2.87
10519,19-000081,-8.578,-0.52,54.02,2.4
10628,19-000190,-11.101,-2.208,35.37,0.99
10635,19-000197,-6.915,-2.732,34.73,0.63
10644,19-000206,-9.449,-3.966,33.17,0.22
10714,19-000276,-11.23,-4.303,28.83,0.83
10758,19-000320,-9.579,-1.661,26.56,0.78
10769,19-000331,-6.297,-1.023,25.83,1.41
10814,19-000376,-8.476,-2.39,23.96,0.64
10819,19-000381,-9.125,-4.172,23.76,0.09
10871,19-000433,-11.002,-1.579,21.34,0.22
10873,19-000435,-6.101,-2.177,21.3,0.16
10911,19-000473,-7.436,-0.261,20.37,1.15
10933,19-000495,-9.258,-2.821,19.89,1.41
10939,19-000501,-9.457,-2.847,19.75,0.23
11006,19-000568,-9.783,-2.054,17.81,0.41
11022,19-000584,-6.439,-0.757,17.49,0.57
11030,19-000592,-6.346,-2.761,17.15,0.41
11038,19-000600,-6.282,-1.407,16.9,1.0
11077,19-000639,-7.582,-1.444,16.1,0.41
11136,19-000698,-9.889,-4.771,14.9,0.93
11184,19-000746,-6.289,-4.355,14.06,0.38
11271,19-000833,-10.374,-3.29,12.77,0.29
11319,19-000881,-11.187,-1.222,12.1,0.1
11345,19-000907,-7.648,-0.788,11.76,0.21
11364,19-000926,-7.284,-4.682,11.56,0.29
11370,19-000932,-9.318,-4.822,11.49,0.19
11374,19-000936,-7.949,-0.173,11.45,0.67
11434,19-000996,-9.314,-2.505,10.75,0.79
11444,19-001006,-6.962,-0.013,10.65,0.16
11529,19-001091,-6.439,-3.564,9.77,0.68
11539,19-001101,-6.05,-2.319,9.72,0.12
11590,19-001152,-8.989,-0.396,9.35,0.75
11623,19-001185,-7.611,-1.728,9.16,0.17
11660,19-001222,-7.407,-2.461,8.9,0.86
11718,19-001280,-8.824,-4.229,8.48,0.68
11735,19-001297,-9.829,-4.607,8.42,0.85
11744,19-001306,-9.092,-3.629,8.38,0.86
