,id,lat,lon,diam,depth
7121,14-000024,2.732,98.507,55.56,0.61
7129,14-000032,5.314,99.51,48.81,1.39
7133,14-000036,0.845,98.234,46.71,1.58
7154,14-000057,4.61,100.256,39.55,2.53
7159,14-000062,0.608,100.76,38.44,0.97
7221,14-000124,0.315,95.631,26.67,0.7
7232,14-000135,4.64,98.513,25.68,0.87
7267,14-000170,2.698,96.367,23.0,1.05
7296,14-000199,0.024,96.879,21.37,0.35
7302,14-000205,2.274,99.819,21.09,1.03
7305,14-000208,0.809,97.145,20.99,1.52
7307,14-000210,3.699,95.935,20.62,0.95
7317,14-000220,3.305,100.645,20.11,0.46
7323,14-000226,2.011,100.161,19.97,0.66
7325,14-000228,1.499,97.279,19.82,0.27
7347,14-000250,0.141,97.629,18.54,1.11
7361,14-000264,5.625,97.324,17.84,0.31
7382,14-000285,3.019,96.397,16.58,0.46
7389,14-000292,1.983,99.883,16.1,0.14
7403,14-000306,2.966,99.788,15.53,0.59
7408,14-000311,0.966,98.908,15.33,1.27
7412,14-000315,5.245,98.678,15.18,0.34
7436,14-000339,1.13,98.889,14.64,0.49
7474,14-000377,4.044,97.241,13.62,0.52
7501,14-000404,3.103,100.203,12.75,1.15
7520,14-000423,2.628,101.034,12.32,0.16
7524,14-000427,1.623,98.893,12.13,0.9
7533,14-000436,2.158,98.615,11.99,0.32
7554,14-000457,2.787,95.713,11.56,1.02
7585,14-000488,1.391,96.855,11.09,0.19
7611,14-000514,3.368,96.038,10.6,0.38
7612,14-000515,4.145,100.038,10.58,0.75
7625,14-000528,3.15,97.917,10.41,1.02
7642,14-000545,5.557,96.007,10.17,0.22
7647,14-000550,0.41,99.22,10.09,0.0
7674,14-000577,0.381,98.672,9.6,0.19
7694,14-000597,4.111,96.903,9.25,1.0
7698,14-000601,2.201,100.158,9.16,0.0
7707,14-000610,2.6,100.529,9.07,0.85
7740,14-000643,4.941,98.468,8.68,0.4
7755,14-000658,4.911,96.393,8.53,0.9
7769,14-000672,5.105,97.744,8.43,0.95
7782,14-000685,2.757,100.58,8.3,0.16
7791,14-000694,0.16,99.971,8.22,0.3
7793,14-000696,2.687,97.556,8.21,0.0
7795,14-000698,4.174,97.075,8.16,0.64
