,id,lat,lon,diam,depth
9905,18-000007,-20.584,-62.433,85.6,1.12
9931,18-000033,-17.649,-63.601,51.97,2.98
9945,18-000047,-18.399,-62.316,41.11,0.09
9956,18-000058,-20.298,-66.094,37.26,1.42
9958,18-000060,-20.658,-63.919,35.82,0.22
10038,18-000140,-17.51,-66.122,20.97,1.43
10049,18-000151,-17.89,-65.317,20.13,1.12
10087,18-000189,-19.621,-65.693,17.69,1.17
10155,18-000257,-18.064,-61.989,14.53,0.03
10174,18-000276,-20.587,-64.955,13.81,1.1
10262,18-000364,-17.176,-64.256,11.09,0.77
10357,18-000459,-19.758,-66.667,9.28,0.75
