,id,lat,lon,diam,depth
13568,21-000010,-28.393,50.043,98.24,2.03
13816,21-000258,-28.861,46.567,35.09,0.84
13960,21-000402,-29.738,46.22,27.06,0.33
14010,21-000452,-29.308,46.874,25.54,1.4
14048,21-000490,-28.313,48.688,24.37,0.7
14060,21-000502,-28.294,46.085,23.95,0.15
14098,21-000540,-28.219,49.978,22.59,0.28
14123,21-000565,-28.631,48.178,21.83,0.25
14187,21-000629,-28.497,49.38,20.37,0.84
14587,21-001029,-28.942,48.392,13.57,0.13
14846,21-001288,-29.543,48.218,10.93,0.3
15010,21-001452,-29.447,50.013,9.52,0.4
15178,21-001620,-28.455,45.039,8.38,0.63
15181,21-001623,-29.062,50.214,8.34,0.62
20704,27-000064,-33.138,46.844,66.28,0.43
20746,27-000144,-33.169,46.263,49.54,0.95
20749,27-000147,-31.168,49.201,49.42,1.82
20859,27-000322,-32.547,47.219,33.78,0.99
20912,27-000423,-31.626,48.955,28.23,0.77
20916,27-000431,-31.504,45.875,27.99,1.5
20942,27-000476,-32.888,45.98,25.56,0.95
21008,27-000593,-33.608,48.104,21.02,0.62
21032,27-000627,-30.654,50.604,19.71,0.65
21104,27-000742,-32.653,49.79,17.58,0.41
21167,27-000844,-32.269,48.419,15.58,0.41
21176,27-000864,-30.39,50.113,15.23,0.49
21253,27-000987,-31.948,47.898,13.29,0.32
21265,27-001009,-33.305,48.231,13.04,0.31
21409,27-001253,-30.389,45.85,10.29,0.04
21419,27-001267,-32.143,47.846,10.23,0.24
21443,27-001299,-31.193,50.53,9.86,0.31
21454,27-001319,-33.546,49.284,9.69,0.75
21534,27-001454,-31.28,48.264,8.6,0.0
21564,27-001526,-31.91,47.995,8.07,0.0
