,id,lat,lon,diam,depth
7132,14-000035,10.191,94.316,47.78,1.91
7164,14-000067,5.88,95.467,36.93,1.01
7165,14-000068,6.441,90.382,36.68,0.15
7167,14-000070,6.089,94.033,35.74,1.42
7184,14-000087,6.533,90.852,31.46,0.13
7186,14-000089,8.32,91.264,31.06,0.04
7227,14-000130,10.115,93.244,26.0,0.11
7400,14-000303,8.487,95.55,15.63,1.35
7451,14-000354,7.732,90.696,14.07,0.06
7470,14-000373,8.699,94.395,13.7,1.24
7640,14-000543,7.325,90.529,10.18,0.81
7650,14-000553,9.328,90.135,10.07,0.09
7678,14-000581,7.862,91.812,9.54,0.04
7735,14-000638,5.722,91.165,8.73,0.88
