,id,lat,lon,diam,depth
9973,18-000075,-23.895,-61.974,32.51,0.09
9989,18-000091,-23.567,-65.081,28.94,1.12
10003,18-000105,-25.743,-66.465,26.55,1.49
10065,18-000167,-23.0,-63.527,19.03,0.0
10121,18-000223,-23.484,-65.112,15.87,0.92
10233,18-000335,-25.719,-65.001,11.88,0.67
10239,18-000341,-28.023,-66.76,11.69,0.84
10251,18-000353,-23.525,-62.835,11.37,0.07
10345,18-000447,-27.486,-66.679,9.53,0.63
10370,18-000472,-26.631,-64.45,9.0,0.62
10375,18-000477,-26.659,-63.106,8.91,0.69
10388,18-000490,-24.982,-66.847,8.69,0.66
10416,18-000518,-23.012,-67.146,8.28,0.69
