,id,lat,lon,diam,depth
15243,22-000014,-28.913,110.591,87.53,0.14
15513,22-000284,-29.605,108.085,27.76,1.22
15606,22-000377,-28.264,109.476,23.24,1.26
15737,22-000508,-28.943,110.692,19.52,0.06
15841,22-000612,-29.605,111.06,17.01,1.09
16123,22-000894,-29.942,107.696,12.92,0.55
21573,28-000021,-31.308,108.707,72.49,2.2
21576,28-000033,-33.419,112.258,63.86,0.15
21602,28-000096,-32.457,111.827,46.37,0.0
21620,28-000135,-31.671,110.246,40.84,1.43
21646,28-000220,-31.381,111.837,31.43,0.15
21669,28-000287,-30.765,107.411,26.54,0.78
21690,28-000339,-33.199,109.855,24.05,0.29
21839,28-000688,-32.838,108.799,12.97,0.0
21852,28-000719,-31.183,111.151,12.41,0.63
21888,28-000803,-31.926,110.945,11.08,0.43
21890,28-000809,-30.735,107.074,10.99,0.52
