,id,lat,lon,diam,depth
10472,19-000034,-23.474,-13.345,72.78,1.47
10511,19-000073,-24.155,-15.776,57.41,1.38
10513,19-000075,-25.724,-15.884,57.3,1.66
10524,19-000086,-23.893,-11.328,53.43,1.4
10539,19-000101,-24.589,-15.012,50.36,1.09
10553,19-000115,-26.359,-13.444,47.37,0.07
10568,19-000130,-27.783,-13.827,43.47,0.87
10589,19-000151,-24.654,-14.851,40.08,2.21
10646,19-000208,-27.468,-12.151,33.13,1.86
10660,19-000222,-23.59,-11.615,31.99,1.63
10739,19-000301,-23.463,-12.237,27.48,0.4
10761,19-000323,-24.854,-15.836,26.23,0.54
10901,19-000463,-25.031,-16.49,20.67,1.38
11021,19-000583,-25.018,-12.196,17.49,0.23
11024,19-000586,-25.176,-15.188,17.39,0.17
11029,19-000591,-26.771,-14.393,17.21,0.38
11040,19-000602,-27.921,-14.93,16.85,0.35
11055,19-000617,-26.789,-14.939,16.55,1.27
11169,19-000731,-22.822,-16.852,14.35,0.0
11214,19-000776,-25.973,-15.302,13.63,0.28
11225,19-000787,-25.396,-16.45,13.41,0.08
11312,19-000874,-25.758,-14.597,12.17,0.16
11343,19-000905,-23.179,-13.013,11.77,0.82
11418,19-000980,-28.096,-11.337,10.89,0.51
11470,19-001032,-23.742,-15.207,10.41,0.92
11633,19-001195,-28.041,-16.152,9.11,0.17
11644,19-001206,-23.018,-14.417,9.03,0.07
