,id,lat,lon,diam,depth
4320,12-000116,18.988,4.909,51.02,1.45
4438,12-000234,17.854,1.751,39.35,0.26
4495,12-000291,17.641,3.751,34.91,0.53
4504,12-000300,21.309,4.082,34.17,1.13
4530,12-000326,20.374,2.475,32.75,0.17
4559,12-000355,21.608,0.308,30.66,0.36
4650,12-000446,19.618,2.907,26.27,0.08
4738,12-000534,18.934,2.734,23.29,0.2
4915,12-000711,17.409,2.198,18.85,0.2
4937,12-000733,22.279,0.891,18.44,0.72
5111,12-000907,17.419,5.196,15.26,0.89
5168,12-000964,18.089,3.618,14.41,0.89
5200,12-000996,17.64,0.817,13.99,0.1
5235,12-001031,19.05,3.715,13.54,0.97
5299,12-001095,19.618,2.246,12.72,0.08
5340,12-001136,20.251,4.456,12.22,0.92
5354,12-001150,17.259,4.028,12.12,0.19
5382,12-001178,19.878,1.304,11.82,0.13
5423,12-001219,19.615,4.781,11.37,0.8
5483,12-001279,20.621,4.785,11.01,0.17
5502,12-001298,17.377,0.511,10.85,0.94
5530,12-001326,22.008,1.496,10.61,0.3
5536,12-001332,21.691,5.114,10.55,0.75
5550,12-001346,19.638,1.403,10.42,0.22
5602,12-001398,17.986,5.063,10.05,0.63
5603,12-001399,21.164,2.726,10.05,0.23
5689,12-001485,18.455,3.807,9.45,0.85
5718,12-001514,17.693,2.215,9.27,0.32
5746,12-001542,21.877,1.842,9.11,0.15
5778,12-001574,17.843,1.319,8.9,0.17
5831,12-001627,21.833,3.673,8.65,0.81
5860,12-001656,20.896,2.843,8.48,0.06
5880,12-001676,20.623,0.255,8.35,0.66
5912,12-001708,21.403,1.535,8.14,0.0
5915,12-001711,21.544,2.804,8.13,0.0
5934,12-001730,22.226,3.292,8.04,0.65
