,id,lat,lon,diam,depth
13561,21-000003,-24.395,50.22,158.67,2.16
13589,21-000031,-27.836,47.34,81.28,2.19
13617,21-000059,-24.873,46.122,66.33,1.84
13632,21-000074,-23.062,48.234,60.24,0.5
13672,21-000114,-25.549,46.888,50.26,1.97
13792,21-000234,-23.529,47.045,36.31,1.44
13904,21-000346,-27.583,46.844,29.79,1.67
13947,21-000389,-24.357,48.809,27.88,1.98
14019,21-000461,-24.806,47.806,25.28,0.27
14076,21-000518,-26.742,45.395,23.24,0.2
14119,21-000561,-27.198,48.198,22.1,0.37
14151,21-000593,-24.104,47.057,21.29,0.22
14215,21-000657,-22.538,45.368,19.74,0.24
14256,21-000698,-25.211,47.158,18.63,0.37
14269,21-000711,-23.318,45.084,18.31,1.36
14330,21-000772,-23.852,47.818,17.21,0.3
14507,21-000949,-26.351,49.81,14.63,0.85
14521,21-000963,-24.078,45.292,14.46,0.06
14524,21-000966,-26.982,50.281,14.41,0.22
14612,21-001054,-25.423,47.652,13.25,0.21
14662,21-001104,-26.175,48.444,12.79,1.1
14708,21-001150,-23.455,48.594,12.28,0.37
14808,21-001250,-26.511,47.697,11.25,0.43
14862,21-001304,-24.056,48.6,10.81,0.8
14878,21-001320,-27.837,47.01,10.67,0.9
14888,21-001330,-27.622,50.033,10.61,0.69
14894,21-001336,-23.605,45.094,10.57,0.94
15077,21-001519,-24.251,48.224,9.02,0.16
15103,21-001545,-23.587,49.929,8.86,0.72
15209,21-001651,-27.886,48.339,8.13,0.54
15220,21-001662,-27.32,45.107,8.03,0.09
