,id,lat,lon,diam,depth
11808,20-000002,-0.374,28.93,325.8,0.13
11857,20-000051,-3.354,31.793,71.41,1.21
11889,20-000083,-3.219,30.148,60.0,2.59
11893,20-000087,-0.024,28.746,59.05,0.78
11923,20-000117,-2.098,32.611,52.76,0.47
11959,20-000153,-2.867,31.284,46.73,0.68
11985,20-000179,-1.365,32.087,42.59,1.15
12015,20-000209,-0.774,28.988,39.8,0.34
12035,20-000229,-5.429,28.165,38.11,0.22
12039,20-000233,-4.249,32.919,37.96,0.91
12110,20-000304,-0.558,32.386,32.48,1.03
12112,20-000306,-4.69,32.76,32.33,0.26
12121,20-000315,-5.262,28.696,31.84,0.07
12130,20-000324,-4.809,30.087,31.44,0.29
12138,20-000332,-3.135,29.027,30.88,0.66
12150,20-000344,-2.706,33.538,30.31,0.36
12164,20-000358,-4.29,31.995,29.68,0.17
12187,20-000381,-5.381,32.422,28.66,0.07
12192,20-000386,-3.705,33.211,28.31,0.59
12199,20-000393,-2.853,31.582,28.19,0.87
12285,20-000479,-3.384,28.349,25.56,0.06
12294,20-000488,-2.816,28.731,25.15,0.49
12335,20-000529,-2.581,28.385,24.01,0.1
12360,20-000554,-4.958,31.748,23.06,0.56
12368,20-000562,-1.274,28.245,22.77,0.06
12565,20-000759,-5.317,30.134,18.32,0.58
12580,20-000774,-4.711,29.784,18.06,0.18
12605,20-000799,-3.453,31.066,17.44,1.07
12704,20-000898,-1.563,28.178,15.74,0.34
12710,20-000904,-1.46,33.156,15.63,1.08
12740,20-000934,-5.619,29.738,15.22,0.23
12789,20-000983,-0.758,29.224,14.68,0.98
12800,20-000994,-3.868,29.71,14.52,1.18
12813,20-001007,-4.644,31.586,14.4,0.0
12881,20-001075,-4.541,29.49,13.39,1.02
12883,20-001077,-5.223,32.825,13.39,0.04
12898,20-001092,-3.998,32.12,13.27,1.22
12905,20-001099,-0.654,29.494,13.2,0.24
12913,20-001107,-1.507,29.942,13.15,0.66
12976,20-001170,-4.2,29.18,12.37,1.01
12997,20-001191,-5.08,28.395,12.15,0.06
13033,20-001227,-0.089,30.14,11.81,0.7
13131,20-001325,-3.637,32.942,10.84,0.25
13137,20-001331,-1.44,33.71,10.77,0.88
13244,20-001438,-4.951,30.774,10.01,0.23
13329,20-001523,-3.884,33.292,9.37,0.67
13383,20-001577,-0.923,30.686,9.04,0.24
13448,20-001642,-4.35,28.706,8.63,0.06
13459,20-001653,-0.88,28.585,8.54,0.03
13503,20-001697,-1.793,29.699,8.31,0.16
