,id,lat,lon,diam,depth
13597,21-000039,-18.532,50.528,75.52,1.69
13631,21-000073,-21.787,47.533,60.39,1.48
13702,21-000144,-22.463,46.186,47.16,1.37
13723,21-000165,-16.918,45.636,44.04,0.86
13758,21-000200,-21.493,48.261,39.79,0.69
13781,21-000223,-20.171,50.483,37.23,0.81
13793,21-000235,-22.123,49.14,36.28,0.49
13795,21-000237,-20.471,48.857,36.26,0.24
13798,21-000240,-19.933,49.328,36.18,0.12
13842,21-000284,-21.696,46.26,33.44,0.46
13862,21-000304,-20.729,47.25,32.71,0.78
13863,21-000305,-16.9,45.935,32.59,1.31
13868,21-000310,-20.74,48.25,32.15,0.93
13884,21-000326,-19.568,46.214,31.43,1.2
13901,21-000343,-19.223,50.514,30.02,1.73
13915,21-000357,-20.092,45.436,29.09,0.91
13921,21-000363,-19.028,48.663,28.86,0.0
13953,21-000395,-18.523,48.337,27.32,0.83
13993,21-000435,-22.1,45.572,26.01,0.58
14005,21-000447,-21.698,49.961,25.7,0.44
14009,21-000451,-20.848,46.535,25.55,0.11
14024,21-000466,-20.541,47.353,25.12,1.22
14038,21-000480,-20.486,46.679,24.58,0.45
14102,21-000544,-20.743,46.812,22.5,0.17
14108,21-000550,-21.984,47.272,22.3,1.74
14212,21-000654,-17.641,48.35,19.78,0.84
14227,21-000669,-19.794,49.751,19.43,0.09
14299,21-000741,-22.405,48.458,17.82,0.47
14372,21-000814,-19.084,46.224,16.44,0.33
14410,21-000852,-19.696,47.969,15.9,0.71
14436,21-000878,-20.254,47.734,15.54,0.14
14463,21-000905,-20.629,49.21,15.14,0.17
14499,21-000941,-22.118,50.479,14.75,0.33
14520,21-000962,-21.363,46.148,14.49,0.18
14597,21-001039,-19.794,45.295,13.49,1.08
14625,21-001067,-18.221,48.479,13.09,1.14
14626,21-001068,-17.54,45.548,13.07,0.35
14630,21-001072,-17.225,46.759,13.0,0.23
14656,21-001098,-20.166,46.615,12.84,0.14
14741,21-001183,-19.785,47.463,11.89,0.11
14815,21-001257,-17.737,47.62,11.19,1.05
14875,21-001317,-21.887,45.758,10.69,0.25
14940,21-001382,-16.88,48.878,10.13,0.78
15079,21-001521,-20.864,46.932,9.02,0.0
15090,21-001532,-21.297,47.508,8.96,0.79
15098,21-001540,-18.215,47.293,8.88,0.08
15124,21-001566,-19.08,49.316,8.66,0.1
