,id,lat,lon,diam,depth
15323,22-000094,-27.776,102.492,48.99,0.15
15396,22-000167,-27.602,106.134,37.14,1.54
15546,22-000317,-26.709,103.477,25.73,0.11
15547,22-000318,-25.876,105.215,25.68,0.09
15788,22-000559,-27.153,103.13,18.08,0.22
16030,22-000801,-26.964,103.135,14.06,0.25
16104,22-000875,-26.804,103.11,13.13,0.34
16179,22-000950,-24.545,106.352,12.25,0.2
16224,22-000995,-27.032,105.554,11.85,0.83
16254,22-001025,-22.878,106.638,11.63,0.78
16393,22-001164,-25.977,104.993,10.3,0.8
16493,22-001264,-27.522,102.176,9.61,0.1
16557,22-001328,-26.699,103.086,9.06,0.0
16689,22-001460,-26.377,103.636,8.32,0.76
