,id,lat,lon,diam,depth
20675,27-000010,-33.784,27.83,111.97,1.01
20692,27-000041,-39.175,23.795,78.6,1.71
20699,27-000053,-37.365,27.757,71.85,0.31
20736,27-000120,-34.383,26.037,53.82,0.32
20748,27-000146,-37.47,25.808,49.44,-0.02
20757,27-000160,-35.088,26.602,47.54,1.41
20770,27-000178,-35.743,24.995,45.85,0.62
20812,27-000257,-36.582,25.713,38.55,1.04
20817,27-000264,-38.141,27.431,38.22,1.23
20868,27-000335,-36.474,24.988,32.68,1.03
20979,27-000546,-36.334,27.502,23.08,0.67
20985,27-000554,-34.572,25.806,22.54,0.72
20999,27-000574,-36.101,23.78,21.87,0.31
21007,27-000590,-36.96,24.938,21.09,0.49
21017,27-000604,-36.774,23.708,20.63,0.09
21019,27-000608,-36.876,26.066,20.31,0.64
21058,27-000674,-35.658,23.148,18.71,0.41
21077,27-000698,-34.063,27.948,18.16,0.65
21100,27-000736,-35.218,27.318,17.6,0.27
21101,27-000737,-36.931,22.643,17.6,0.59
21150,27-000815,-38.045,22.961,16.16,0.45
21157,27-000826,-37.69,25.476,16.0,0.51
21170,27-000851,-34.208,23.134,15.45,0.09
21211,27-000911,-38.584,27.395,14.53,0.23
21266,27-001010,-35.935,27.003,13.04,0.37
21276,27-001021,-34.246,25.29,12.93,0.48
21328,27-001117,-34.61,26.447,11.71,0.2
21329,27-001121,-38.149,23.179,11.67,0.41
21348,27-001149,-37.577,25.787,11.39,0.19
21387,27-001215,-35.202,23.09,10.68,0.14
21401,27-001237,-37.002,25.658,10.48,0.2
21469,27-001346,-38.152,22.95,9.49,0.36
21477,27-001360,-36.469,23.464,9.39,0.35
21503,27-001403,-35.819,26.338,9.02,0.0
21505,27-001407,-36.654,26.234,8.99,0.05
21519,27-001430,-36.164,26.712,8.79,0.3
21541,27-001473,-34.655,24.408,8.49,0.08
