,id,lat,lon,diam,depth
20010,26-000190,-41.351,-21.413,37.88,0.47
20040,26-000241,-39.813,-21.057,33.23,0.48
20046,26-000257,-43.062,-21.139,31.6,0.57
20058,26-000274,-39.758,-21.741,30.66,0.33
20092,26-000339,-42.822,-18.612,25.99,1.13
20126,26-000399,-40.03,-20.695,23.92,0.83
20136,26-000417,-39.765,-22.421,23.23,0.15
20149,26-000436,-39.523,-20.754,22.61,0.08
20180,26-000487,-39.773,-18.298,21.16,0.11
20206,26-000532,-42.923,-20.826,19.52,0.93
20277,26-000652,-44.072,-18.942,16.53,0.21
20334,26-000768,-40.072,-18.127,14.04,0.05
20384,26-000852,-40.486,-21.694,12.85,0.16
20462,26-000979,-41.483,-20.248,11.0,0.12
20486,26-001025,-39.999,-21.986,10.6,0.11
20493,26-001037,-40.13,-18.037,10.38,0.5
20512,26-001062,-39.917,-21.302,10.13,0.54
20516,26-001067,-39.748,-18.811,10.09,0.07
20541,26-001101,-40.615,-16.961,9.7,0.28
20557,26-001129,-44.182,-21.11,9.44,0.13
20602,26-001195,-41.706,-18.517,8.89,0.0
20612,26-001215,-41.191,-22.411,8.77,0.2
20621,26-001243,-40.569,-21.323,8.49,0.17
20625,26-001249,-39.974,-20.037,8.45,0.21
20633,26-001266,-42.407,-21.031,8.35,0.45
20647,26-001290,-40.455,-17.571,8.21,0.0
20650,26-001293,-42.285,-18.236,8.16,0.35
20651,26-001296,-43.251,-18.739,8.14,0.13
20652,26-001297,-41.953,-20.379,8.14,0.26
20654,26-001301,-40.906,-21.305,8.11,0.19
