,id,lat,lon,diam,depth
8224,16-000080,-6.145,-153.187,54.63,0.67
8257,16-000113,-9.718,-152.597,48.0,0.89
8355,16-000211,-8.229,-153.01,35.08,0.89
8372,16-000228,-10.281,-157.243,33.31,0.36
8389,16-000245,-9.766,-154.486,31.96,1.17
8390,16-000246,-6.107,-154.91,31.92,0.87
8399,16-000255,-7.575,-156.991,31.43,0.35
8435,16-000291,-10.444,-152.442,29.57,0.42
8456,16-000312,-6.627,-152.796,28.85,0.5
8485,16-000341,-6.519,-154.288,27.96,0.48
8497,16-000353,-6.548,-155.951,27.28,0.72
8507,16-000363,-10.265,-155.534,26.88,1.33
8522,16-000378,-8.503,-153.45,26.26,0.0
8535,16-000391,-6.823,-153.428,25.79,1.19
8538,16-000394,-10.333,-152.487,25.75,1.4
8568,16-000424,-10.639,-154.771,24.49,0.43
8627,16-000483,-8.309,-157.23,22.52,0.1
8641,16-000497,-9.664,-151.997,22.16,0.54
8692,16-000548,-10.871,-154.471,20.47,0.46
8699,16-000555,-9.059,-154.971,20.31,0.5
8727,16-000583,-8.007,-154.388,19.45,0.0
8758,16-000614,-9.772,-156.21,18.68,0.36
8772,16-000628,-11.164,-154.69,18.34,0.25
8776,16-000632,-7.356,-157.254,18.29,0.32
8806,16-000662,-9.273,-155.092,17.91,0.78
8815,16-000671,-5.697,-154.113,17.7,0.56
8816,16-000672,-8.247,-154.216,17.69,0.14
8827,16-000683,-11.224,-156.722,17.43,0.39
8832,16-000688,-7.961,-153.566,17.28,0.36
8858,16-000714,-8.817,-153.542,16.55,0.31
8897,16-000753,-8.726,-152.325,15.92,0.21
8947,16-000803,-7.593,-153.695,15.14,0.38
9004,16-000860,-6.91,-153.601,14.36,1.04
9010,16-000866,-8.867,-152.622,14.2,0.38
9049,16-000905,-8.203,-154.465,13.6,1.1
9063,16-000919,-10.574,-156.916,13.5,1.01
9093,16-000949,-10.079,-155.925,13.12,0.26
9114,16-000970,-9.631,-153.987,12.96,0.5
9150,16-001006,-7.682,-156.122,12.36,0.82
9157,16-001013,-6.65,-153.057,12.26,0.4
9165,16-001021,-9.948,-156.291,12.08,0.22
9176,16-001032,-8.986,-152.099,11.96,0.49
9198,16-001054,-11.236,-152.118,11.68,0.97
9218,16-001074,-9.743,-155.098,11.54,0.39
9228,16-001084,-9.159,-154.674,11.49,0.24
9304,16-001160,-10.939,-152.153,10.69,0.86
9305,16-001161,-5.788,-155.986,10.69,0.76
9312,16-001168,-8.665,-156.301,10.63,0.09
9321,16-001177,-9.262,-156.004,10.54,0.24
9394,16-001250,-8.586,-152.891,9.82,0.14
9500,16-001356,-8.007,-154.635,9.07,0.16
9503,16-001359,-9.181,-152.627,9.05,0.28
9518,16-001374,-5.63,-152.668,8.97,0.23
9635,16-001491,-11.129,-154.189,8.31,0.69
9642,16-001498,-9.065,-153.037,8.29,0.11
9663,16-001519,-6.502,-154.628,8.22,0.26
9684,16-001540,-6.2,-153.725,8.12,0.84
9699,16-001555,-8.039,-155.502,8.03,0.31
