,id,lat,lon,diam,depth
15245,22-000016,-20.329,134.073,86.2,0.26
15254,22-000025,-19.216,130.304,72.86,0.62
15256,22-000027,-21.498,134.112,71.61,0.27
15283,22-000054,-19.908,130.3,59.68,0.79
15284,22-000055,-18.777,134.833,59.45,0.72
15285,22-000056,-18.326,130.09,59.4,0.68
15290,22-000061,-21.319,131.648,58.25,1.24
15319,22-000090,-21.146,133.663,49.74,0.18
15327,22-000098,-17.941,130.182,47.52,2.06
15457,22-000228,-19.111,132.216,30.93,0.13
15491,22-000262,-17.113,131.554,28.63,0.33
15582,22-000353,-19.945,134.242,24.39,0.1
15598,22-000369,-19.061,131.127,23.6,1.39
15604,22-000375,-19.285,132.965,23.4,0.07
15660,22-000431,-22.406,132.869,21.69,0.56
15665,22-000436,-20.941,134.146,21.58,0.07
15679,22-000450,-17.102,134.44,21.08,0.22
15766,22-000537,-17.666,129.495,18.63,1.42
15777,22-000548,-22.025,132.501,18.38,0.26
15787,22-000558,-20.254,133.367,18.11,1.04
15833,22-000604,-18.225,131.821,17.14,1.17
15844,22-000615,-21.275,133.02,16.9,0.37
15863,22-000634,-22.133,130.04,16.56,0.56
15878,22-000649,-20.284,134.036,16.36,0.08
15911,22-000682,-17.32,134.753,15.89,0.23
15975,22-000746,-20.985,132.237,14.83,0.26
16005,22-000776,-17.03,130.465,14.49,1.01
16047,22-000818,-19.47,133.63,13.85,1.12
16083,22-000854,-21.35,132.53,13.43,0.41
16134,22-000905,-17.803,134.027,12.77,1.09
16139,22-000910,-17.617,134.453,12.7,0.07
16234,22-001005,-22.106,134.344,11.78,0.33
16266,22-001037,-20.158,131.477,11.52,0.38
16295,22-001066,-18.463,131.631,11.23,0.0
16497,22-001268,-20.397,133.311,9.57,0.0
16529,22-001300,-21.003,132.809,9.24,0.24
16538,22-001309,-21.68,129.992,9.17,0.2
16578,22-001349,-18.864,132.035,8.91,0.17
16596,22-001367,-22.376,134.54,8.81,0.69
16634,22-001405,-21.209,134.804,8.58,0.81
16658,22-001429,-21.32,130.942,8.45,0.11
