,id,lat,lon,diam,depth
13657,21-000099,-29.251,74.489,52.5,1.71
13668,21-000110,-29.813,77.794,51.01,0.78
13770,21-000212,-29.462,73.78,38.02,0.89
13895,21-000337,-29.689,78.74,30.4,0.66
13919,21-000361,-28.247,76.84,28.95,1.47
14484,21-000926,-29.613,78.083,14.87,0.0
14579,21-001021,-28.972,75.567,13.71,0.93
14784,21-001226,-29.788,75.318,11.45,0.0
14791,21-001233,-28.513,77.668,11.39,0.39
14949,21-001391,-28.967,77.482,10.06,0.38
14993,21-001435,-29.057,77.127,9.64,0.15
15150,21-001592,-28.869,76.564,8.5,0.48
21588,28-000068,-30.003,73.398,52.52,1.45
21612,28-000116,-31.345,78.272,43.81,0.89
21613,28-000117,-32.317,74.823,43.81,0.21
21625,28-000154,-30.124,76.144,38.41,1.1
21686,28-000334,-30.27,78.714,24.25,0.93
21694,28-000353,-32.212,78.636,23.3,0.46
21703,28-000372,-30.053,77.48,22.33,1.4
21706,28-000379,-30.146,76.316,21.96,1.22
21762,28-000517,-32.424,77.309,16.92,0.64
21766,28-000525,-33.093,75.28,16.64,0.75
21772,28-000535,-32.661,73.498,16.47,0.71
21831,28-000671,-33.249,76.962,13.36,0.46
21843,28-000695,-31.647,74.352,12.88,0.08
21891,28-000810,-30.55,74.85,10.99,0.73
21899,28-000840,-32.098,77.251,10.66,0.51
21903,28-000853,-33.308,74.203,10.48,0.46
21904,28-000854,-30.721,76.542,10.47,0.47
21958,28-000988,-30.213,74.364,9.06,0.22
21960,28-000995,-31.465,76.513,8.99,0.29
21968,28-001010,-32.277,76.498,8.83,0.53
21980,28-001024,-33.062,73.665,8.68,0.35
21982,28-001027,-31.534,75.067,8.66,0.26
