,id,lat,lon,diam,depth
18390,24-000078,-42.168,-167.7,69.47,0.27
18404,24-000103,-40.345,-167.683,59.24,0.33
18442,24-000182,-44.196,-165.288,45.82,1.72
18472,24-000245,-43.692,-168.57,39.88,0.42
18474,24-000250,-44.102,-164.069,39.44,0.22
18539,24-000408,-44.625,-167.394,30.79,0.14
18543,24-000413,-43.159,-167.512,30.5,0.29
18573,24-000472,-39.991,-163.575,27.68,0.32
18580,24-000498,-40.938,-165.864,26.72,0.29
18622,24-000585,-42.179,-164.439,24.01,1.3
18642,24-000625,-44.127,-168.467,22.97,1.31
18681,24-000716,-40.421,-163.241,20.66,1.17
18710,24-000783,-41.943,-163.34,19.1,0.07
18749,24-000866,-44.972,-167.604,17.53,1.14
18848,24-001074,-41.046,-165.945,14.48,0.15
18855,24-001087,-41.127,-163.434,14.29,0.94
18870,24-001117,-42.95,-163.947,13.98,1.08
18892,24-001175,-42.893,-163.284,13.18,0.79
18913,24-001225,-44.088,-167.583,12.73,0.06
18946,24-001291,-44.438,-165.906,12.11,0.18
18956,24-001325,-42.758,-163.88,11.81,0.33
18960,24-001339,-41.066,-166.063,11.7,0.64
18976,24-001373,-44.466,-167.044,11.32,0.43
18998,24-001417,-40.83,-165.075,10.97,0.39
19047,24-001518,-42.354,-163.685,10.24,0.29
19074,24-001587,-40.707,-165.321,9.75,0.3
19178,24-001798,-40.594,-166.945,8.5,0.0
19193,24-001827,-39.555,-165.222,8.35,0.07
19210,24-001858,-43.486,-164.007,8.2,0.56
