,id,lat,lon,diam,depth
21611,28-000113,-39.383,117.513,44.25,1.37
21614,28-000120,-41.98,112.569,43.32,1.4
21615,28-000124,-43.848,114.341,41.77,1.35
21624,28-000153,-44.889,117.069,38.46,0.56
21631,28-000174,-44.01,115.369,35.95,0.41
21645,28-000215,-40.221,117.615,31.73,0.33
21682,28-000320,-42.669,115.676,25.1,0.51
21699,28-000364,-44.912,114.83,22.77,0.42
21719,28-000408,-40.26,114.81,20.61,0.44
21723,28-000415,-40.666,115.696,20.44,0.6
21745,28-000478,-43.513,113.245,18.18,0.41
21754,28-000498,-44.522,117.127,17.3,0.52
21756,28-000502,-43.233,113.088,17.24,0.43
21761,28-000512,-39.436,113.182,17.06,0.3
21763,28-000519,-39.852,116.475,16.83,0.97
21774,28-000541,-39.441,112.88,16.36,0.54
21778,28-000549,-43.821,115.664,16.04,0.75
21788,28-000566,-42.383,116.22,15.57,0.0
21817,28-000642,-44.044,118.058,14.03,0.28
21833,28-000678,-44.494,113.81,13.15,0.14
21835,28-000680,-40.068,117.233,13.13,0.35
21840,28-000690,-39.539,112.753,12.96,0.38
21860,28-000740,-42.276,116.22,12.12,0.52
21865,28-000748,-42.642,114.163,11.96,0.35
21927,28-000911,-43.11,114.739,9.74,0.17
21930,28-000916,-44.995,116.61,9.71,0.17
21935,28-000930,-40.569,114.092,9.6,0.34
21936,28-000931,-39.967,116.151,9.59,0.18
21940,28-000937,-41.773,113.569,9.52,0.28
21969,28-001011,-42.533,114.745,8.81,0.26
21978,28-001022,-43.899,116.746,8.71,0.13
21981,28-001026,-41.733,113.795,8.66,0.08
22000,28-001061,-40.181,116.698,8.34,0.2
22003,28-001065,-41.546,112.833,8.31,0.26
