,id,lat,lon,diam,depth
9928,18-000030,-27.532,-69.673,52.3,1.7
9996,18-000098,-27.88,-71.792,27.74,1.48
10006,18-000108,-23.309,-71.063,25.91,1.61
10019,18-000121,-23.437,-71.559,23.72,1.17
10037,18-000139,-24.578,-72.464,21.13,1.49
10070,18-000172,-27.091,-72.943,18.59,1.25
10125,18-000227,-25.157,-72.755,15.64,1.12
10141,18-000243,-23.207,-71.593,15.08,1.1
10153,18-000255,-27.779,-67.516,14.58,1.02
10162,18-000264,-22.615,-72.149,14.34,0.95
10181,18-000283,-23.11,-71.635,13.65,0.91
10183,18-000285,-24.052,-71.646,13.56,1.01
10231,18-000333,-24.095,-73.066,11.93,1.01
10235,18-000337,-25.344,-71.776,11.86,1.05
10244,18-000346,-27.043,-70.065,11.58,0.51
10352,18-000454,-24.21,-71.636,9.42,0.4
10363,18-000465,-27.494,-71.049,9.12,0.69
10366,18-000468,-26.568,-68.127,9.11,0.63
10392,18-000494,-23.888,-70.572,8.6,0.59
