,id,lat,lon,diam,depth
15278,22-000049,-15.835,110.509,61.77,0.14
15447,22-000218,-11.918,109.373,32.24,1.88
15576,22-000347,-11.703,110.943,24.45,0.08
15601,22-000372,-14.999,111.164,23.48,0.06
15931,22-000702,-12.379,107.684,15.62,0.76
15934,22-000705,-11.574,108.035,15.59,0.96
16013,22-000784,-14.188,111.069,14.34,0.98
16055,22-000826,-15.851,112.07,13.79,0.0
16231,22-001002,-16.468,110.283,11.79,0.86
16253,22-001024,-13.896,107.812,11.63,0.89
16501,22-001272,-15.143,109.953,9.54,0.75
16535,22-001306,-14.47,111.785,9.2,0.83
16748,22-001519,-13.316,110.943,8.02,0.79
