,id,lat,lon,diam,depth
19260,25-000080,-35.886,-77.27,56.1,0.0
19269,25-000091,-36.406,-76.619,51.84,1.69
19273,25-000098,-35.291,-76.359,50.95,0.46
19296,25-000134,-34.188,-77.341,45.12,0.94
19375,25-000284,-34.371,-74.206,30.55,0.47
19419,25-000388,-38.097,-78.52,24.4,0.9
19453,25-000463,-37.707,-75.306,21.88,0.68
19461,25-000485,-39.0,-77.735,21.33,0.05
19462,25-000487,-36.594,-77.473,21.22,0.64
19511,25-000600,-38.942,-73.711,17.93,0.54
19598,25-000804,-34.224,-78.379,14.54,0.53
19616,25-000840,-34.65,-75.336,14.07,0.69
19626,25-000862,-36.521,-74.139,13.73,0.44
19641,25-000902,-34.126,-78.014,13.17,0.4
19653,25-000934,-34.066,-77.232,12.9,0.57
19681,25-001017,-35.9,-75.355,12.05,0.55
19690,25-001030,-37.668,-73.51,11.91,0.28
19694,25-001035,-39.03,-75.126,11.87,0.26
19776,25-001204,-38.284,-75.189,9.93,0.35
19782,25-001218,-38.697,-74.434,9.8,0.19
19799,25-001252,-37.32,-76.118,9.58,0.28
19803,25-001257,-36.126,-76.493,9.53,0.35
19819,25-001287,-37.939,-76.261,9.39,0.42
19827,25-001304,-37.139,-77.083,9.2,0.41
19858,25-001370,-36.462,-75.791,8.72,0.0
19881,25-001419,-36.396,-77.702,8.35,0.17
19903,25-001460,-34.392,-75.344,8.13,0.52
19906,25-001464,-35.773,-75.712,8.11,0.15
