,id,lat,lon,diam,depth
2048,08-000003,12.252,-173.836,92.49,2.9
2077,08-000032,14.142,-169.235,35.91,0.33
2080,08-000035,14.742,-169.537,34.71,0.0
2107,08-000062,16.71,-169.98,27.09,0.37
2150,08-000105,13.007,-169.7,19.19,0.29
2151,08-000106,16.8,-171.574,19.07,1.08
2157,08-000112,14.0,-169.664,18.21,0.22
2210,08-000165,13.716,-169.918,12.93,1.05
2215,08-000170,12.846,-171.117,12.63,0.92
2237,08-000192,14.635,-173.829,11.46,0.99
2252,08-000207,16.869,-173.503,10.74,0.04
2253,08-000208,13.01,-173.248,10.73,0.0
2258,08-000213,13.027,-171.964,10.54,0.53
2268,08-000223,14.565,-174.116,10.1,0.9
2273,08-000228,12.643,-169.298,9.98,0.77
2310,08-000265,16.706,-170.287,9.02,0.72
2311,08-000266,13.791,-171.979,9.01,0.04
2315,08-000270,14.759,-173.265,8.9,0.69
2333,08-000288,12.173,-171.344,8.47,0.86
2341,08-000296,15.812,-170.426,8.21,0.7
