,id,lat,lon,diam,depth
9742,17-000037,-29.402,-131.483,21.12,0.04
18362,24-000020,-33.479,-132.65,115.2,0.41
18380,24-000062,-31.505,-132.606,75.88,0.24
18523,24-000375,-32.574,-131.505,32.02,0.28
18645,24-000628,-33.587,-131.208,22.92,0.13
18720,24-000798,-32.712,-131.774,18.83,0.29
18759,24-000888,-30.262,-134.855,17.14,0.37
18779,24-000942,-30.271,-132.417,16.23,0.32
18828,24-001033,-32.804,-131.488,15.0,0.0
18967,24-001357,-31.305,-130.853,11.46,0.88
18992,24-001406,-32.233,-131.445,11.06,0.16
19019,24-001455,-32.753,-131.053,10.73,0.02
19025,24-001462,-32.998,-131.272,10.62,0.08
19063,24-001558,-33.024,-131.444,9.96,0.07
