,id,lat,lon,diam,depth
4218,12-000014,6.936,42.026,102.41,1.78
4221,12-000017,6.749,40.398,101.72,1.7
4297,12-000093,9.424,42.766,56.01,1.13
4383,12-000179,7.592,41.304,43.94,1.19
4384,12-000180,11.106,44.233,43.91,0.54
4399,12-000195,10.172,41.778,42.59,0.9
4403,12-000199,7.809,43.628,42.2,0.24
4456,12-000252,8.868,39.594,37.87,0.75
4467,12-000263,9.327,43.6,37.09,0.71
4472,12-000268,10.359,40.162,36.75,0.84
4501,12-000297,9.043,39.914,34.55,1.71
4538,12-000334,10.557,39.462,32.0,0.34
4541,12-000337,6.744,43.541,31.93,0.67
4544,12-000340,7.761,44.837,31.86,0.49
4583,12-000379,9.342,40.596,29.22,0.3
4646,12-000442,10.152,43.646,26.37,1.38
4672,12-000468,9.033,41.072,25.6,0.5
4683,12-000479,7.126,41.033,25.33,1.47
4703,12-000499,7.629,44.08,24.41,0.0
4746,12-000542,6.219,43.163,23.06,0.38
4781,12-000577,10.421,43.151,21.65,0.53
4905,12-000701,8.235,44.944,19.1,0.19
5165,12-000961,8.581,43.227,14.43,0.1
5307,12-001103,9.441,44.969,12.57,0.19
5322,12-001118,7.734,43.634,12.39,0.97
5329,12-001125,5.926,43.826,12.31,0.26
5353,12-001149,8.473,44.267,12.14,0.69
5359,12-001155,6.166,39.421,12.09,0.75
5391,12-001187,10.972,44.788,11.73,0.07
5402,12-001198,5.913,44.69,11.58,0.87
5439,12-001235,6.554,39.892,11.28,0.71
5448,12-001244,7.914,44.456,11.23,0.19
5457,12-001253,7.148,39.622,11.18,0.79
5519,12-001315,8.338,43.802,10.69,0.85
5533,12-001329,8.949,43.842,10.57,0.8
5593,12-001389,10.82,41.946,10.12,0.25
5609,12-001405,7.517,40.404,10.01,0.64
5612,12-001408,9.6,44.22,9.97,0.12
5635,12-001431,10.948,40.097,9.83,0.17
5636,12-001432,8.899,43.074,9.82,0.16
5779,12-001575,7.007,44.486,8.9,0.18
5848,12-001644,8.433,41.697,8.55,0.67
5942,12-001738,9.939,42.682,8.0,0.61
