,id,lat,lon,diam,depth
4266,12-000062,27.87,11.478,67.88,2.95
4463,12-000259,25.115,15.688,37.29,0.95
4477,12-000273,23.074,13.004,36.5,0.28
4494,12-000290,23.746,12.342,35.15,0.8
4510,12-000306,26.751,13.06,33.84,1.36
4675,12-000471,27.126,13.721,25.53,0.49
4688,12-000484,27.117,12.95,25.19,0.71
4689,12-000485,23.363,14.285,25.17,0.21
4696,12-000492,26.826,14.193,24.75,1.24
4719,12-000515,25.281,11.961,23.89,0.81
4780,12-000576,22.724,12.011,21.66,0.35
4798,12-000594,25.157,14.998,21.32,0.46
4829,12-000625,24.576,13.732,20.52,1.04
4855,12-000651,26.51,16.235,19.96,0.52
4952,12-000748,24.674,11.742,18.06,0.19
4978,12-000774,24.795,14.676,17.68,0.5
4995,12-000791,22.868,16.423,17.26,0.13
4997,12-000793,23.088,15.038,17.16,0.18
5020,12-000816,27.464,14.267,16.8,0.72
5057,12-000853,25.004,12.143,16.19,0.79
5120,12-000916,24.72,15.26,15.16,0.6
5124,12-000920,23.569,13.885,15.08,0.82
5125,12-000921,23.18,16.474,15.07,0.08
5166,12-000962,27.42,15.348,14.42,0.36
5193,12-000989,23.067,12.396,14.11,0.12
5222,12-001018,25.686,13.9,13.67,0.12
5241,12-001037,27.543,13.398,13.49,0.0
5273,12-001069,27.102,16.287,13.01,0.14
5279,12-001075,26.895,12.361,12.97,0.86
5281,12-001077,23.509,13.285,12.94,0.5
5317,12-001113,24.484,15.225,12.45,0.78
5318,12-001114,22.553,12.678,12.44,0.92
5350,12-001146,25.509,13.265,12.16,0.06
5360,12-001156,24.259,13.748,12.09,0.79
5513,12-001309,25.404,15.697,10.75,0.73
5539,12-001335,24.172,12.461,10.53,0.93
5547,12-001343,25.613,13.07,10.46,0.26
5582,12-001378,27.77,15.528,10.21,0.31
5591,12-001387,25.918,12.751,10.14,0.19
5613,12-001409,25.631,12.338,9.96,0.6
5616,12-001412,26.077,16.412,9.94,0.65
5708,12-001504,22.605,13.359,9.33,0.1
5726,12-001522,23.319,14.146,9.24,0.0
5787,12-001583,26.321,14.289,8.88,0.69
5838,12-001634,27.913,14.497,8.61,0.31
5841,12-001637,23.5,12.219,8.61,0.0
5864,12-001660,28.104,14.749,8.45,0.52
5884,12-001680,27.616,14.356,8.33,0.56
