,id,lat,lon,diam,depth
4230,12-000026,10.539,13.732,92.3,1.3
4243,12-000039,6.657,11.89,80.38,1.44
4248,12-000044,9.015,12.107,76.45,1.63
4258,12-000054,9.827,15.242,70.07,1.54
4264,12-000060,6.589,14.313,68.99,1.42
4274,12-000070,10.969,12.346,66.19,1.58
4299,12-000095,9.268,12.471,55.1,1.59
4331,12-000127,9.995,15.611,48.94,0.0
4415,12-000211,10.989,15.643,41.12,1.26
4436,12-000232,9.051,12.401,39.41,1.88
4449,12-000245,8.164,16.005,38.6,0.55
4580,12-000376,7.929,16.56,29.31,0.08
4603,12-000399,5.815,14.737,28.37,0.18
4652,12-000448,5.919,16.626,26.23,0.81
4699,12-000495,10.389,16.403,24.67,0.68
4895,12-000691,6.245,15.427,19.19,0.1
4953,12-000749,5.986,12.011,18.06,0.41
5060,12-000856,9.291,14.96,16.17,0.79
5096,12-000892,9.912,16.407,15.53,0.19
5226,12-001022,5.976,14.636,13.63,0.23
5234,12-001030,7.719,14.69,13.56,0.66
5337,12-001133,8.103,16.367,12.24,0.8
5343,12-001139,9.49,16.072,12.19,0.25
5356,12-001152,8.442,11.551,12.12,0.97
5362,12-001158,6.142,13.572,12.06,0.25
5386,12-001182,9.507,15.746,11.79,0.38
5426,12-001222,7.978,15.053,11.35,0.19
5431,12-001227,8.73,15.812,11.33,0.21
5453,12-001249,7.231,11.975,11.2,1.11
5482,12-001278,9.179,14.425,11.01,0.74
5499,12-001295,10.717,11.974,10.87,0.72
5565,12-001361,6.949,12.845,10.31,0.78
5590,12-001386,10.582,11.777,10.14,0.47
5627,12-001423,5.943,16.315,9.9,0.0
5630,12-001426,5.953,11.71,9.89,0.0
5670,12-001466,8.731,12.213,9.6,0.49
5697,12-001493,9.677,15.663,9.41,0.42
5730,12-001526,9.248,15.002,9.21,0.89
5733,12-001529,10.343,11.956,9.21,0.92
5735,12-001531,9.562,13.736,9.17,0.58
