,id,lat,lon,diam,depth
1726,06-000177,31.303,104.806,13.46,1.26
1730,06-000181,32.988,106.112,13.36,0.05
1734,06-000185,31.938,105.079,13.09,0.07
1766,06-000233,32.783,105.098,10.83,0.02
1789,06-000267,33.08,102.057,10.06,1.55
1807,06-000290,31.028,102.253,9.5,0.98
1808,06-000292,32.442,102.727,9.46,1.18
1816,06-000305,31.885,102.462,9.13,1.15
1819,06-000308,33.127,104.56,9.07,0.04
1859,06-000368,33.475,104.732,8.14,1.2
7101,14-000004,29.903,105.035,90.04,0.09
7349,14-000252,28.918,103.881,18.5,0.06
7628,14-000531,28.34,102.803,10.36,0.02
7710,14-000613,29.079,103.596,9.02,0.02
