,id,lat,lon,diam,depth
5969,13-000023,2.907,53.337,91.43,0.96
5984,13-000038,3.584,51.519,74.58,0.3
5994,13-000048,1.256,51.822,69.04,0.32
6039,13-000093,2.866,50.978,53.33,0.34
6085,13-000139,2.787,51.884,41.87,0.34
6091,13-000145,2.34,56.245,41.08,0.58
6128,13-000182,4.724,52.438,34.89,0.14
6197,13-000251,1.21,51.599,29.47,1.6
6214,13-000268,1.925,54.795,27.93,1.25
6218,13-000272,4.722,51.863,27.74,0.2
6281,13-000335,5.469,53.785,23.61,0.18
6308,13-000362,1.392,50.765,21.78,0.14
6316,13-000370,1.47,52.991,21.3,0.92
6396,13-000450,3.631,54.481,17.94,0.83
6455,13-000509,4.188,52.668,16.41,0.91
6479,13-000533,5.329,52.419,15.86,0.16
6551,13-000605,0.947,52.467,14.17,0.85
6620,13-000674,3.837,54.225,13.02,0.86
6635,13-000689,0.714,53.428,12.86,0.25
6719,13-000773,3.815,50.963,11.67,0.87
6725,13-000779,2.676,52.425,11.59,0.0
6801,13-000855,0.915,53.806,10.63,0.75
6888,13-000942,4.222,52.208,9.77,0.16
6896,13-000950,5.22,52.199,9.67,0.08
6939,13-000993,4.655,53.534,9.19,0.7
6951,13-001005,4.157,53.286,9.11,0.66
7038,13-001092,1.107,50.883,8.47,0.66
