,id,lat,lon,diam,depth
724,05-000005,39.161,57.496,144.04,0.0
734,05-000015,36.631,56.452,81.83,1.63
895,05-000198,36.969,59.452,28.16,0.25
1108,05-000452,36.728,58.204,17.13,1.05
1125,05-000472,36.983,59.799,16.44,0.76
1136,05-000485,36.322,58.599,16.12,1.04
1295,05-000679,37.172,58.362,11.88,0.5
1425,05-000839,34.629,57.145,10.13,0.33
1516,05-000952,35.205,58.969,9.01,0.37
1550,05-000993,34.71,56.554,8.69,0.3
1556,05-000999,35.046,58.052,8.63,0.13
1657,06-000072,33.883,61.113,23.57,1.71
1738,06-000190,35.194,61.055,12.97,0.61
1748,06-000211,38.333,60.554,11.78,0.27
1795,06-000276,38.242,60.965,9.82,0.3
