,id,lat,lon,diam,depth
317,04-000001,34.019,-36.937,114.19,0.23
381,04-000089,39.081,-34.526,30.58,0.09
398,04-000113,38.298,-37.106,27.85,0.06
400,04-000117,35.288,-36.179,27.49,0.01
459,04-000211,39.124,-38.146,19.35,0.08
464,04-000219,36.2,-35.884,18.9,0.02
498,04-000262,36.534,-36.075,16.46,0.0
565,04-000351,34.433,-34.186,12.6,1.17
580,04-000369,36.957,-36.548,12.07,0.05
584,04-000373,39.037,-35.076,11.96,0.05
604,04-000400,39.142,-34.191,11.19,1.05
667,04-000489,37.669,-34.641,9.19,0.0
673,04-000496,36.276,-34.354,9.1,1.11
