,id,lat,lon,diam,depth
320,04-000004,33.507,-3.043,105.31,0.73
321,04-000005,33.347,-2.484,89.4,0.48
324,04-000009,31.876,-1.874,79.36,0.36
342,04-000032,33.099,-0.67,47.75,0.97
343,04-000033,31.534,-3.381,47.14,1.42
350,04-000044,31.691,-4.331,42.0,1.23
366,04-000068,31.036,-1.663,36.13,0.29
389,04-000102,32.896,-4.693,28.99,0.21
390,04-000103,33.509,-0.468,28.67,0.14
394,04-000109,32.367,-5.173,28.08,0.26
414,04-000137,33.004,-4.147,25.81,0.27
419,04-000145,32.836,-3.561,25.23,0.4
445,04-000187,33.545,-5.239,21.57,0.53
447,04-000190,32.052,-0.366,21.2,0.0
467,04-000225,32.51,-1.91,18.68,0.25
471,04-000230,30.819,-1.333,18.26,0.19
472,04-000231,32.453,-2.287,18.19,0.14
492,04-000255,31.727,-2.724,16.87,0.0
501,04-000265,32.473,-3.543,16.41,0.86
514,04-000284,31.288,-2.638,15.5,0.13
527,04-000303,30.312,-5.592,14.73,0.22
529,04-000305,33.087,-5.088,14.64,0.09
552,04-000333,32.086,-5.29,13.28,0.04
553,04-000334,32.93,-0.53,13.26,0.0
559,04-000343,33.165,-0.519,12.8,0.11
568,04-000354,32.745,-5.076,12.5,0.17
576,04-000364,30.825,-0.936,12.13,0.0
617,04-000418,30.649,-1.494,10.72,0.0
628,04-000433,32.366,-2.572,10.39,0.49
638,04-000446,31.745,-2.769,10.07,0.17
647,04-000456,30.722,-2.169,9.85,0.26
652,04-000465,32.783,-2.6,9.59,0.15
714,04-000554,32.578,-0.75,8.13,0.37
3032,11-000005,28.776,-4.717,111.11,3.03
3067,11-000040,29.34,-5.474,65.73,0.99
3375,11-000348,29.961,-0.082,22.96,0.16
3395,11-000368,28.742,-1.967,21.99,1.15
3759,11-000732,28.56,-0.3,12.59,0.14
3763,11-000736,29.202,-1.773,12.49,0.16
4162,11-001135,29.525,-2.361,8.33,0.0
4188,11-001161,29.634,-0.348,8.14,0.23
